RoundNum,OppNum,Side,PD,TeamNum,Ballot_Result,TotalWins,TotalTies,TotalLosses,TotalBallots,TotalCS,TotalOCS,TotalPD,Rank,TeamName,OppName,EarnedBid,EarnedHonorableMention,WonSPAMTA,SPAMTAHonorableMention,SPAMTARanks,Student0,Role0,Ranks0,Side0,Student1,Role1,Ranks1,Side1,Student2,Role2,Ranks2,Side2,name,start_date,end_date,host,level,year,bid_start_date,bid_end_date,bid_location,amta_rep_0,amta_rep_1,tab_note_0,tab_note_1,tab_note_2
3,1216,Π,-2,1378,Loss,7,0,1,7.0,20.5,54.5,48,12,University of Notre Dame,University of Notre Dame,False,False,False,False,,Allie Soisson 1378,Witness,18,Δ,,,,,,,,,"Notre Dame, Indiana Regional Tournament","February 22, 2014","February 23, 2014",University of Notre Dame,regionals,2014,,,,Frank Guliuzza,Sue Johnson,Opening coin flip: Heads (higher number is higher rank),Round 3 coin flip: Tails (right side State),9th place record after round 3: 4 wins
4,1140,Δ,19,1378,Win,7,0,1,7.0,20.5,54.5,48,12,University of Notre Dame,University of Notre Dame,False,False,False,False,,Allie Soisson 1378,Witness,18,Δ,,,,,,,,,"Notre Dame, Indiana Regional Tournament","February 22, 2014","February 23, 2014",University of Notre Dame,regionals,2014,,,,Frank Guliuzza,Sue Johnson,Opening coin flip: Heads (higher number is higher rank),Round 3 coin flip: Tails (right side State),9th place record after round 3: 4 wins
4,1140,Δ,10,1378,Win,7,0,1,7.0,20.5,54.5,48,12,University of Notre Dame,University of Notre Dame,False,False,False,False,,Allie Soisson 1378,Witness,18,Δ,,,,,,,,,"Notre Dame, Indiana Regional Tournament","February 22, 2014","February 23, 2014",University of Notre Dame,regionals,2014,,,,Frank Guliuzza,Sue Johnson,Opening coin flip: Heads (higher number is higher rank),Round 3 coin flip: Tails (right side State),9th place record after round 3: 4 wins
1,1329,Δ,14,1379,Win,3,1,4,3.5,13.0,55.0,17,9,University of Notre Dame,University of Notre Dame,False,False,False,False,,,,,,,,,,,,,,"Notre Dame, Indiana Regional Tournament","February 22, 2014","February 23, 2014",University of Notre Dame,regionals,2014,,,,Frank Guliuzza,Sue Johnson,Opening coin flip: Heads (higher number is higher rank),Round 3 coin flip: Tails (right side State),9th place record after round 3: 4 wins
1,1329,Δ,-3,1379,Loss,3,1,4,3.5,13.0,55.0,17,9,University of Notre Dame,University of Notre Dame,False,False,False,False,,,,,,,,,,,,,,"Notre Dame, Indiana Regional Tournament","February 22, 2014","February 23, 2014",University of Notre Dame,regionals,2014,,,,Frank Guliuzza,Sue Johnson,Opening coin flip: Heads (higher number is higher rank),Round 3 coin flip: Tails (right side State),9th place record after round 3: 4 wins
2,1544,Π,24,1379,Win,3,1,4,3.5,13.0,55.0,17,9,University of Notre Dame,University of Notre Dame,False,False,False,False,,,,,,,,,,,,,,"Notre Dame, Indiana Regional Tournament","February 22, 2014","February 23, 2014",University of Notre Dame,regionals,2014,,,,Frank Guliuzza,Sue Johnson,Opening coin flip: Heads (higher number is higher rank),Round 3 coin flip: Tails (right side State),9th place record after round 3: 4 wins
2,1544,Π,-6,1379,Loss,3,1,4,3.5,13.0,55.0,17,9,University of Notre Dame,University of Notre Dame,False,False,False,False,,,,,,,,,,,,,,"Notre Dame, Indiana Regional Tournament","February 22, 2014","February 23, 2014",University of Notre Dame,regionals,2014,,,,Frank Guliuzza,Sue Johnson,Opening coin flip: Heads (higher number is higher rank),Round 3 coin flip: Tails (right side State),9th place record after round 3: 4 wins
3,1231,Π,-7,1379,Loss,3,1,4,3.5,13.0,55.0,17,9,University of Notre Dame,University of Notre Dame,False,False,False,False,,,,,,,,,,,,,,"Notre Dame, Indiana Regional Tournament","February 22, 2014","February 23, 2014",University of Notre Dame,regionals,2014,,,,Frank Guliuzza,Sue Johnson,Opening coin flip: Heads (higher number is higher rank),Round 3 coin flip: Tails (right side State),9th place record after round 3: 4 wins
3,1231,Π,-11,1379,Loss,3,1,4,3.5,13.0,55.0,17,9,University of Notre Dame,University of Notre Dame,False,False,False,False,,,,,,,,,,,,,,"Notre Dame, Indiana Regional Tournament","February 22, 2014","February 23, 2014",University of Notre Dame,regionals,2014,,,,Frank Guliuzza,Sue Johnson,Opening coin flip: Heads (higher number is higher rank),Round 3 coin flip: Tails (right side State),9th place record after round 3: 4 wins
4,1392,Δ,6,1379,Win,3,1,4,3.5,13.0,55.0,17,9,University of Notre Dame,University of Notre Dame,False,False,False,False,,,,,,,,,,,,,,"Notre Dame, Indiana Regional Tournament","February 22, 2014","February 23, 2014",University of Notre Dame,regionals,2014,,,,Frank Guliuzza,Sue Johnson,Opening coin flip: Heads (higher number is higher rank),Round 3 coin flip: Tails (right side State),9th place record after round 3: 4 wins
4,1392,Δ,0,1379,Tie,3,1,4,3.5,13.0,55.0,17,9,University of Notre Dame,University of Notre Dame,False,False,False,False,,,,,,,,,,,,,,"Notre Dame, Indiana Regional Tournament","February 22, 2014","February 23, 2014",University of Notre Dame,regionals,2014,,,,Frank Guliuzza,Sue Johnson,Opening coin flip: Heads (higher number is higher rank),Round 3 coin flip: Tails (right side State),9th place record after round 3: 4 wins
1,1231,Π,-18,1392,Loss,2,1,5,2.5,18.0,65.5,-15,24,"University of Wisconsin, Milwaukee","University of Wisconsin, Milwaukee",False,False,False,False,,Phillip Cochran 1392,Witness,19,Δ,,,,,,,,,"Notre Dame, Indiana Regional Tournament","February 22, 2014","February 23, 2014",University of Notre Dame,regionals,2014,,,,Frank Guliuzza,Sue Johnson,Opening coin flip: Heads (higher number is higher rank),Round 3 coin flip: Tails (right side State),9th place record after round 3: 4 wins
1,1231,Π,-8,1392,Loss,2,1,5,2.5,18.0,65.5,-15,24,"University of Wisconsin, Milwaukee","University of Wisconsin, Milwaukee",False,False,False,False,,Phillip Cochran 1392,Witness,19,Δ,,,,,,,,,"Notre Dame, Indiana Regional Tournament","February 22, 2014","February 23, 2014",University of Notre Dame,regionals,2014,,,,Frank Guliuzza,Sue Johnson,Opening coin flip: Heads (higher number is higher rank),Round 3 coin flip: Tails (right side State),9th place record after round 3: 4 wins
2,1546,Δ,-22,1392,Loss,2,1,5,2.5,18.0,65.5,-15,24,"University of Wisconsin, Milwaukee","University of Wisconsin, Milwaukee",False,False,False,False,,Phillip Cochran 1392,Witness,19,Δ,,,,,,,,,"Notre Dame, Indiana Regional Tournament","February 22, 2014","February 23, 2014",University of Notre Dame,regionals,2014,,,,Frank Guliuzza,Sue Johnson,Opening coin flip: Heads (higher number is higher rank),Round 3 coin flip: Tails (right side State),9th place record after round 3: 4 wins
2,1546,Δ,-11,1392,Loss,2,1,5,2.5,18.0,65.5,-15,24,"University of Wisconsin, Milwaukee","University of Wisconsin, Milwaukee",False,False,False,False,,Phillip Cochran 1392,Witness,19,Δ,,,,,,,,,"Notre Dame, Indiana Regional Tournament","February 22, 2014","February 23, 2014",University of Notre Dame,regionals,2014,,,,Frank Guliuzza,Sue Johnson,Opening coin flip: Heads (higher number is higher rank),Round 3 coin flip: Tails (right side State),9th place record after round 3: 4 wins
3,1200,Δ,13,1392,Win,2,1,5,2.5,18.0,65.5,-15,24,"University of Wisconsin, Milwaukee","University of Wisconsin, Milwaukee",False,False,False,False,,Phillip Cochran 1392,Witness,19,Δ,,,,,,,,,"Notre Dame, Indiana Regional Tournament","February 22, 2014","February 23, 2014",University of Notre Dame,regionals,2014,,,,Frank Guliuzza,Sue Johnson,Opening coin flip: Heads (higher number is higher rank),Round 3 coin flip: Tails (right side State),9th place record after round 3: 4 wins
3,1200,Δ,37,1392,Win,2,1,5,2.5,18.0,65.5,-15,24,"University of Wisconsin, Milwaukee","University of Wisconsin, Milwaukee",False,False,False,False,,Phillip Cochran 1392,Witness,19,Δ,,,,,,,,,"Notre Dame, Indiana Regional Tournament","February 22, 2014","February 23, 2014",University of Notre Dame,regionals,2014,,,,Frank Guliuzza,Sue Johnson,Opening coin flip: Heads (higher number is higher rank),Round 3 coin flip: Tails (right side State),9th place record after round 3: 4 wins
4,1379,Π,-6,1392,Loss,2,1,5,2.5,18.0,65.5,-15,24,"University of Wisconsin, Milwaukee","University of Wisconsin, Milwaukee",False,False,False,False,,Phillip Cochran 1392,Witness,19,Δ,,,,,,,,,"Notre Dame, Indiana Regional Tournament","February 22, 2014","February 23, 2014",University of Notre Dame,regionals,2014,,,,Frank Guliuzza,Sue Johnson,Opening coin flip: Heads (higher number is higher rank),Round 3 coin flip: Tails (right side State),9th place record after round 3: 4 wins
4,1379,Π,0,1392,Tie,2,1,5,2.5,18.0,65.5,-15,24,"University of Wisconsin, Milwaukee","University of Wisconsin, Milwaukee",False,False,False,False,,Phillip Cochran 1392,Witness,19,Δ,,,,,,,,,"Notre Dame, Indiana Regional Tournament","February 22, 2014","February 23, 2014",University of Notre Dame,regionals,2014,,,,Frank Guliuzza,Sue Johnson,Opening coin flip: Heads (higher number is higher rank),Round 3 coin flip: Tails (right side State),9th place record after round 3: 4 wins
1,1230,Π,-9,1393,Loss,4,0,4,4.0,17.0,64.5,-15,2,"University of Wisconsin, Milwaukee","University of Wisconsin, Milwaukee",False,False,False,False,,,,,,,,,,,,,,"Notre Dame, Indiana Regional Tournament","February 22, 2014","February 23, 2014",University of Notre Dame,regionals,2014,,,,Frank Guliuzza,Sue Johnson,Opening coin flip: Heads (higher number is higher rank),Round 3 coin flip: Tails (right side State),9th place record after round 3: 4 wins
1,1230,Π,-5,1393,Loss,4,0,4,4.0,17.0,64.5,-15,2,"University of Wisconsin, Milwaukee","University of Wisconsin, Milwaukee",False,False,False,False,,,,,,,,,,,,,,"Notre Dame, Indiana Regional Tournament","February 22, 2014","February 23, 2014",University of Notre Dame,regionals,2014,,,,Frank Guliuzza,Sue Johnson,Opening coin flip: Heads (higher number is higher rank),Round 3 coin flip: Tails (right side State),9th place record after round 3: 4 wins
2,1297,Δ,-18,1393,Loss,4,0,4,4.0,17.0,64.5,-15,2,"University of Wisconsin, Milwaukee","University of Wisconsin, Milwaukee",False,False,False,False,,,,,,,,,,,,,,"Notre Dame, Indiana Regional Tournament","February 22, 2014","February 23, 2014",University of Notre Dame,regionals,2014,,,,Frank Guliuzza,Sue Johnson,Opening coin flip: Heads (higher number is higher rank),Round 3 coin flip: Tails (right side State),9th place record after round 3: 4 wins
2,1297,Δ,-7,1393,Loss,4,0,4,4.0,17.0,64.5,-15,2,"University of Wisconsin, Milwaukee","University of Wisconsin, Milwaukee",False,False,False,False,,,,,,,,,,,,,,"Notre Dame, Indiana Regional Tournament","February 22, 2014","February 23, 2014",University of Notre Dame,regionals,2014,,,,Frank Guliuzza,Sue Johnson,Opening coin flip: Heads (higher number is higher rank),Round 3 coin flip: Tails (right side State),9th place record after round 3: 4 wins
3,1554,Δ,2,1393,Win,4,0,4,4.0,17.0,64.5,-15,2,"University of Wisconsin, Milwaukee","University of Wisconsin, Milwaukee",False,False,False,False,,,,,,,,,,,,,,"Notre Dame, Indiana Regional Tournament","February 22, 2014","February 23, 2014",University of Notre Dame,regionals,2014,,,,Frank Guliuzza,Sue Johnson,Opening coin flip: Heads (higher number is higher rank),Round 3 coin flip: Tails (right side State),9th place record after round 3: 4 wins
3,1554,Δ,4,1393,Win,4,0,4,4.0,17.0,64.5,-15,2,"University of Wisconsin, Milwaukee","University of Wisconsin, Milwaukee",False,False,False,False,,,,,,,,,,,,,,"Notre Dame, Indiana Regional Tournament","February 22, 2014","February 23, 2014",University of Notre Dame,regionals,2014,,,,Frank Guliuzza,Sue Johnson,Opening coin flip: Heads (higher number is higher rank),Round 3 coin flip: Tails (right side State),9th place record after round 3: 4 wins
4,1457,Π,11,1393,Win,4,0,4,4.0,17.0,64.5,-15,2,"University of Wisconsin, Milwaukee","University of Wisconsin, Milwaukee",False,False,False,False,,,,,,,,,,,,,,"Notre Dame, Indiana Regional Tournament","February 22, 2014","February 23, 2014",University of Notre Dame,regionals,2014,,,,Frank Guliuzza,Sue Johnson,Opening coin flip: Heads (higher number is higher rank),Round 3 coin flip: Tails (right side State),9th place record after round 3: 4 wins
4,1457,Π,7,1393,Win,4,0,4,4.0,17.0,64.5,-15,2,"University of Wisconsin, Milwaukee","University of Wisconsin, Milwaukee",False,False,False,False,,,,,,,,,,,,,,"Notre Dame, Indiana Regional Tournament","February 22, 2014","February 23, 2014",University of Notre Dame,regionals,2014,,,,Frank Guliuzza,Sue Johnson,Opening coin flip: Heads (higher number is higher rank),Round 3 coin flip: Tails (right side State),9th place record after round 3: 4 wins
1,1216,Π,-49,1457,Loss,2,0,6,2.0,12.5,55.5,-93,25,Western Michigan University,Western Michigan University,False,False,False,False,,,,,,,,,,,,,,"Notre Dame, Indiana Regional Tournament","February 22, 2014","February 23, 2014",University of Notre Dame,regionals,2014,,,,Frank Guliuzza,Sue Johnson,Opening coin flip: Heads (higher number is higher rank),Round 3 coin flip: Tails (right side State),9th place record after round 3: 4 wins
1,1216,Π,-17,1457,Loss,2,0,6,2.0,12.5,55.5,-93,25,Western Michigan University,Western Michigan University,False,False,False,False,,,,,,,,,,,,,,"Notre Dame, Indiana Regional Tournament","February 22, 2014","February 23, 2014",University of Notre Dame,regionals,2014,,,,Frank Guliuzza,Sue Johnson,Opening coin flip: Heads (higher number is higher rank),Round 3 coin flip: Tails (right side State),9th place record after round 3: 4 wins
2,1200,Δ,6,1457,Win,2,0,6,2.0,12.5,55.5,-93,25,Western Michigan University,Western Michigan University,False,False,False,False,,,,,,,,,,,,,,"Notre Dame, Indiana Regional Tournament","February 22, 2014","February 23, 2014",University of Notre Dame,regionals,2014,,,,Frank Guliuzza,Sue Johnson,Opening coin flip: Heads (higher number is higher rank),Round 3 coin flip: Tails (right side State),9th place record after round 3: 4 wins
2,1200,Δ,10,1457,Win,2,0,6,2.0,12.5,55.5,-93,25,Western Michigan University,Western Michigan University,False,False,False,False,,,,,,,,,,,,,,"Notre Dame, Indiana Regional Tournament","February 22, 2014","February 23, 2014",University of Notre Dame,regionals,2014,,,,Frank Guliuzza,Sue Johnson,Opening coin flip: Heads (higher number is higher rank),Round 3 coin flip: Tails (right side State),9th place record after round 3: 4 wins
3,1466,Π,-15,1457,Loss,2,0,6,2.0,12.5,55.5,-93,25,Western Michigan University,Western Michigan University,False,False,False,False,,,,,,,,,,,,,,"Notre Dame, Indiana Regional Tournament","February 22, 2014","February 23, 2014",University of Notre Dame,regionals,2014,,,,Frank Guliuzza,Sue Johnson,Opening coin flip: Heads (higher number is higher rank),Round 3 coin flip: Tails (right side State),9th place record after round 3: 4 wins
3,1466,Π,-10,1457,Loss,2,0,6,2.0,12.5,55.5,-93,25,Western Michigan University,Western Michigan University,False,False,False,False,,,,,,,,,,,,,,"Notre Dame, Indiana Regional Tournament","February 22, 2014","February 23, 2014",University of Notre Dame,regionals,2014,,,,Frank Guliuzza,Sue Johnson,Opening coin flip: Heads (higher number is higher rank),Round 3 coin flip: Tails (right side State),9th place record after round 3: 4 wins
4,1393,Δ,-11,1457,Loss,2,0,6,2.0,12.5,55.5,-93,25,Western Michigan University,Western Michigan University,False,False,False,False,,,,,,,,,,,,,,"Notre Dame, Indiana Regional Tournament","February 22, 2014","February 23, 2014",University of Notre Dame,regionals,2014,,,,Frank Guliuzza,Sue Johnson,Opening coin flip: Heads (higher number is higher rank),Round 3 coin flip: Tails (right side State),9th place record after round 3: 4 wins
4,1393,Δ,-7,1457,Loss,2,0,6,2.0,12.5,55.5,-93,25,Western Michigan University,Western Michigan University,False,False,False,False,,,,,,,,,,,,,,"Notre Dame, Indiana Regional Tournament","February 22, 2014","February 23, 2014",University of Notre Dame,regionals,2014,,,,Frank Guliuzza,Sue Johnson,Opening coin flip: Heads (higher number is higher rank),Round 3 coin flip: Tails (right side State),9th place record after round 3: 4 wins
1,1200,Π,21,1466,Win,4,0,4,4.0,9.5,51.0,50,26,University of Kentucky (3d team),University of Kentucky (3d team),False,False,True,False,28,Bradley Polivka 1466,Witness,18,Π,,,,,,,,,"Notre Dame, Indiana Regional Tournament","February 22, 2014","February 23, 2014",University of Notre Dame,regionals,2014,,,,Frank Guliuzza,Sue Johnson,Opening coin flip: Heads (higher number is higher rank),Round 3 coin flip: Tails (right side State),9th place record after round 3: 4 wins
1,1200,Π,31,1466,Win,4,0,4,4.0,9.5,51.0,50,26,University of Kentucky (3d team),University of Kentucky (3d team),False,False,True,False,28,Bradley Polivka 1466,Witness,18,Π,,,,,,,,,"Notre Dame, Indiana Regional Tournament","February 22, 2014","February 23, 2014",University of Notre Dame,regionals,2014,,,,Frank Guliuzza,Sue Johnson,Opening coin flip: Heads (higher number is higher rank),Round 3 coin flip: Tails (right side State),9th place record after round 3: 4 wins
2,1216,Δ,-8,1466,Loss,4,0,4,4.0,9.5,51.0,50,26,University of Kentucky (3d team),University of Kentucky (3d team),False,False,True,False,28,Bradley Polivka 1466,Witness,18,Π,,,,,,,,,"Notre Dame, Indiana Regional Tournament","February 22, 2014","February 23, 2014",University of Notre Dame,regionals,2014,,,,Frank Guliuzza,Sue Johnson,Opening coin flip: Heads (higher number is higher rank),Round 3 coin flip: Tails (right side State),9th place record after round 3: 4 wins
2,1216,Δ,-6,1466,Loss,4,0,4,4.0,9.5,51.0,50,26,University of Kentucky (3d team),University of Kentucky (3d team),False,False,True,False,28,Bradley Polivka 1466,Witness,18,Π,,,,,,,,,"Notre Dame, Indiana Regional Tournament","February 22, 2014","February 23, 2014",University of Notre Dame,regionals,2014,,,,Frank Guliuzza,Sue Johnson,Opening coin flip: Heads (higher number is higher rank),Round 3 coin flip: Tails (right side State),9th place record after round 3: 4 wins
3,1457,Δ,15,1466,Win,4,0,4,4.0,9.5,51.0,50,26,University of Kentucky (3d team),University of Kentucky (3d team),False,False,True,False,28,Bradley Polivka 1466,Witness,18,Π,,,,,,,,,"Notre Dame, Indiana Regional Tournament","February 22, 2014","February 23, 2014",University of Notre Dame,regionals,2014,,,,Frank Guliuzza,Sue Johnson,Opening coin flip: Heads (higher number is higher rank),Round 3 coin flip: Tails (right side State),9th place record after round 3: 4 wins
3,1457,Δ,10,1466,Win,4,0,4,4.0,9.5,51.0,50,26,University of Kentucky (3d team),University of Kentucky (3d team),False,False,True,False,28,Bradley Polivka 1466,Witness,18,Π,,,,,,,,,"Notre Dame, Indiana Regional Tournament","February 22, 2014","February 23, 2014",University of Notre Dame,regionals,2014,,,,Frank Guliuzza,Sue Johnson,Opening coin flip: Heads (higher number is higher rank),Round 3 coin flip: Tails (right side State),9th place record after round 3: 4 wins
4,1286,Π,-4,1466,Loss,4,0,4,4.0,9.5,51.0,50,26,University of Kentucky (3d team),University of Kentucky (3d team),False,False,True,False,28,Bradley Polivka 1466,Witness,18,Π,,,,,,,,,"Notre Dame, Indiana Regional Tournament","February 22, 2014","February 23, 2014",University of Notre Dame,regionals,2014,,,,Frank Guliuzza,Sue Johnson,Opening coin flip: Heads (higher number is higher rank),Round 3 coin flip: Tails (right side State),9th place record after round 3: 4 wins
4,1286,Π,-9,1466,Loss,4,0,4,4.0,9.5,51.0,50,26,University of Kentucky (3d team),University of Kentucky (3d team),False,False,True,False,28,Bradley Polivka 1466,Witness,18,Π,,,,,,,,,"Notre Dame, Indiana Regional Tournament","February 22, 2014","February 23, 2014",University of Notre Dame,regionals,2014,,,,Frank Guliuzza,Sue Johnson,Opening coin flip: Heads (higher number is higher rank),Round 3 coin flip: Tails (right side State),9th place record after round 3: 4 wins
1,1028,Π,-2,1482,Loss,4,0,4,4.0,17.0,62.0,5,19,Michigan State University,Michigan State University,False,False,False,False,,,,,,,,,,,,,,"Notre Dame, Indiana Regional Tournament","February 22, 2014","February 23, 2014",University of Notre Dame,regionals,2014,,,,Frank Guliuzza,Sue Johnson,Opening coin flip: Heads (higher number is higher rank),Round 3 coin flip: Tails (right side State),9th place record after round 3: 4 wins
1,1028,Π,1,1482,Win,4,0,4,4.0,17.0,62.0,5,19,Michigan State University,Michigan State University,False,False,False,False,,,,,,,,,,,,,,"Notre Dame, Indiana Regional Tournament","February 22, 2014","February 23, 2014",University of Notre Dame,regionals,2014,,,,Frank Guliuzza,Sue Johnson,Opening coin flip: Heads (higher number is higher rank),Round 3 coin flip: Tails (right side State),9th place record after round 3: 4 wins
2,1285,Δ,1,1482,Win,4,0,4,4.0,17.0,62.0,5,19,Michigan State University,Michigan State University,False,False,False,False,,,,,,,,,,,,,,"Notre Dame, Indiana Regional Tournament","February 22, 2014","February 23, 2014",University of Notre Dame,regionals,2014,,,,Frank Guliuzza,Sue Johnson,Opening coin flip: Heads (higher number is higher rank),Round 3 coin flip: Tails (right side State),9th place record after round 3: 4 wins
2,1285,Δ,-3,1482,Loss,4,0,4,4.0,17.0,62.0,5,19,Michigan State University,Michigan State University,False,False,False,False,,,,,,,,,,,,,,"Notre Dame, Indiana Regional Tournament","February 22, 2014","February 23, 2014",University of Notre Dame,regionals,2014,,,,Frank Guliuzza,Sue Johnson,Opening coin flip: Heads (higher number is higher rank),Round 3 coin flip: Tails (right side State),9th place record after round 3: 4 wins
3,1217,Δ,4,1482,Win,4,0,4,4.0,17.0,62.0,5,19,Michigan State University,Michigan State University,False,False,False,False,,,,,,,,,,,,,,"Notre Dame, Indiana Regional Tournament","February 22, 2014","February 23, 2014",University of Notre Dame,regionals,2014,,,,Frank Guliuzza,Sue Johnson,Opening coin flip: Heads (higher number is higher rank),Round 3 coin flip: Tails (right side State),9th place record after round 3: 4 wins
3,1217,Δ,-1,1482,Loss,4,0,4,4.0,17.0,62.0,5,19,Michigan State University,Michigan State University,False,False,False,False,,,,,,,,,,,,,,"Notre Dame, Indiana Regional Tournament","February 22, 2014","February 23, 2014",University of Notre Dame,regionals,2014,,,,Frank Guliuzza,Sue Johnson,Opening coin flip: Heads (higher number is higher rank),Round 3 coin flip: Tails (right side State),9th place record after round 3: 4 wins
4,1230,Π,10,1482,Win,4,0,4,4.0,17.0,62.0,5,19,Michigan State University,Michigan State University,False,False,False,False,,,,,,,,,,,,,,"Notre Dame, Indiana Regional Tournament","February 22, 2014","February 23, 2014",University of Notre Dame,regionals,2014,,,,Frank Guliuzza,Sue Johnson,Opening coin flip: Heads (higher number is higher rank),Round 3 coin flip: Tails (right side State),9th place record after round 3: 4 wins
4,1230,Π,-5,1482,Loss,4,0,4,4.0,17.0,62.0,5,19,Michigan State University,Michigan State University,False,False,False,False,,,,,,,,,,,,,,"Notre Dame, Indiana Regional Tournament","February 22, 2014","February 23, 2014",University of Notre Dame,regionals,2014,,,,Frank Guliuzza,Sue Johnson,Opening coin flip: Heads (higher number is higher rank),Round 3 coin flip: Tails (right side State),9th place record after round 3: 4 wins
1,1554,Δ,8,1483,Win,3,0,5,3.0,18.5,65.0,-4,14,Michigan State University,Michigan State University,False,False,False,False,,Joshua Kenny 1483,Witness,18,Δ,Abhi Parekh 1483,Witness,17,Δ,,,,,"Notre Dame, Indiana Regional Tournament","February 22, 2014","February 23, 2014",University of Notre Dame,regionals,2014,,,,Frank Guliuzza,Sue Johnson,Opening coin flip: Heads (higher number is higher rank),Round 3 coin flip: Tails (right side State),9th place record after round 3: 4 wins
1,1554,Δ,22,1483,Win,3,0,5,3.0,18.5,65.0,-4,14,Michigan State University,Michigan State University,False,False,False,False,,Joshua Kenny 1483,Witness,18,Δ,Abhi Parekh 1483,Witness,17,Δ,,,,,"Notre Dame, Indiana Regional Tournament","February 22, 2014","February 23, 2014",University of Notre Dame,regionals,2014,,,,Frank Guliuzza,Sue Johnson,Opening coin flip: Heads (higher number is higher rank),Round 3 coin flip: Tails (right side State),9th place record after round 3: 4 wins
2,1140,Π,-7,1483,Loss,3,0,5,3.0,18.5,65.0,-4,14,Michigan State University,Michigan State University,False,False,False,False,,Joshua Kenny 1483,Witness,18,Δ,Abhi Parekh 1483,Witness,17,Δ,,,,,"Notre Dame, Indiana Regional Tournament","February 22, 2014","February 23, 2014",University of Notre Dame,regionals,2014,,,,Frank Guliuzza,Sue Johnson,Opening coin flip: Heads (higher number is higher rank),Round 3 coin flip: Tails (right side State),9th place record after round 3: 4 wins
2,1140,Π,-1,1483,Loss,3,0,5,3.0,18.5,65.0,-4,14,Michigan State University,Michigan State University,False,False,False,False,,Joshua Kenny 1483,Witness,18,Δ,Abhi Parekh 1483,Witness,17,Δ,,,,,"Notre Dame, Indiana Regional Tournament","February 22, 2014","February 23, 2014",University of Notre Dame,regionals,2014,,,,Frank Guliuzza,Sue Johnson,Opening coin flip: Heads (higher number is higher rank),Round 3 coin flip: Tails (right side State),9th place record after round 3: 4 wins
3,1544,Δ,-2,1483,Loss,3,0,5,3.0,18.5,65.0,-4,14,Michigan State University,Michigan State University,False,False,False,False,,Joshua Kenny 1483,Witness,18,Δ,Abhi Parekh 1483,Witness,17,Δ,,,,,"Notre Dame, Indiana Regional Tournament","February 22, 2014","February 23, 2014",University of Notre Dame,regionals,2014,,,,Frank Guliuzza,Sue Johnson,Opening coin flip: Heads (higher number is higher rank),Round 3 coin flip: Tails (right side State),9th place record after round 3: 4 wins
3,1544,Δ,-3,1483,Loss,3,0,5,3.0,18.5,65.0,-4,14,Michigan State University,Michigan State University,False,False,False,False,,Joshua Kenny 1483,Witness,18,Δ,Abhi Parekh 1483,Witness,17,Δ,,,,,"Notre Dame, Indiana Regional Tournament","February 22, 2014","February 23, 2014",University of Notre Dame,regionals,2014,,,,Frank Guliuzza,Sue Johnson,Opening coin flip: Heads (higher number is higher rank),Round 3 coin flip: Tails (right side State),9th place record after round 3: 4 wins
4,1185,Π,-22,1483,Loss,3,0,5,3.0,18.5,65.0,-4,14,Michigan State University,Michigan State University,False,False,False,False,,Joshua Kenny 1483,Witness,18,Δ,Abhi Parekh 1483,Witness,17,Δ,,,,,"Notre Dame, Indiana Regional Tournament","February 22, 2014","February 23, 2014",University of Notre Dame,regionals,2014,,,,Frank Guliuzza,Sue Johnson,Opening coin flip: Heads (higher number is higher rank),Round 3 coin flip: Tails (right side State),9th place record after round 3: 4 wins
4,1185,Π,1,1483,Win,3,0,5,3.0,18.5,65.0,-4,14,Michigan State University,Michigan State University,False,False,False,False,,Joshua Kenny 1483,Witness,18,Δ,Abhi Parekh 1483,Witness,17,Δ,,,,,"Notre Dame, Indiana Regional Tournament","February 22, 2014","February 23, 2014",University of Notre Dame,regionals,2014,,,,Frank Guliuzza,Sue Johnson,Opening coin flip: Heads (higher number is higher rank),Round 3 coin flip: Tails (right side State),9th place record after round 3: 4 wins
1,1140,Δ,1,1498,Win,3,0,5,3.0,23.0,67.5,-73,10,Ball State University,Ball State University,False,False,False,False,,,,,,,,,,,,,,"Notre Dame, Indiana Regional Tournament","February 22, 2014","February 23, 2014",University of Notre Dame,regionals,2014,,,,Frank Guliuzza,Sue Johnson,Opening coin flip: Heads (higher number is higher rank),Round 3 coin flip: Tails (right side State),9th place record after round 3: 4 wins
1,1140,Δ,-16,1498,Loss,3,0,5,3.0,23.0,67.5,-73,10,Ball State University,Ball State University,False,False,False,False,,,,,,,,,,,,,,"Notre Dame, Indiana Regional Tournament","February 22, 2014","February 23, 2014",University of Notre Dame,regionals,2014,,,,Frank Guliuzza,Sue Johnson,Opening coin flip: Heads (higher number is higher rank),Round 3 coin flip: Tails (right side State),9th place record after round 3: 4 wins
2,1554,Π,7,1498,Win,3,0,5,3.0,23.0,67.5,-73,10,Ball State University,Ball State University,False,False,False,False,,,,,,,,,,,,,,"Notre Dame, Indiana Regional Tournament","February 22, 2014","February 23, 2014",University of Notre Dame,regionals,2014,,,,Frank Guliuzza,Sue Johnson,Opening coin flip: Heads (higher number is higher rank),Round 3 coin flip: Tails (right side State),9th place record after round 3: 4 wins
