RoundNum,OppNum,Side,PD,TeamNum,Ballot_Result,TotalWins,TotalTies,TotalLosses,TotalBallots,TotalCS,TotalOCS,TotalPD,Rank,TeamName,OppName,EarnedBid,EarnedHonorableMention,WonSPAMTA,SPAMTAHonorableMention,SPAMTARanks,Student0,Role0,Ranks0,Side0,Student1,Role1,Ranks1,Side1,Student2,Role2,Ranks2,Side2,name,host,location,level,year,tab_note_0,tab_note_1
3,1370,Δ,-4,1675,Loss,1,1,6,1.5,19.0,80.0,-34,22,University of Maryland B,University of Maryland B,False,False,False,False,,,,,,,,,,,,,,Quaker Classic,University of Pennsylvania,"Philadelphia, PA",invitationals,2020,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
3,1370,Δ,0,1675,Tie,1,1,6,1.5,19.0,80.0,-34,22,University of Maryland B,University of Maryland B,False,False,False,False,,,,,,,,,,,,,,Quaker Classic,University of Pennsylvania,"Philadelphia, PA",invitationals,2020,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
4,1172,Π,-6,1675,Loss,1,1,6,1.5,19.0,80.0,-34,22,University of Maryland B,University of Maryland B,False,False,False,False,,,,,,,,,,,,,,Quaker Classic,University of Pennsylvania,"Philadelphia, PA",invitationals,2020,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
4,1172,Π,-6,1675,Loss,1,1,6,1.5,19.0,80.0,-34,22,University of Maryland B,University of Maryland B,False,False,False,False,,,,,,,,,,,,,,Quaker Classic,University of Pennsylvania,"Philadelphia, PA",invitationals,2020,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
1,1171,Δ,-18,1698,Loss,3,0,5,3.0,16.0,68.0,-76,19,University of Miami A 10/15/2019,University of Miami A 10/15/2019,False,False,False,False,,,,,,,,,,,,,,Quaker Classic,University of Pennsylvania,"Philadelphia, PA",invitationals,2020,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
1,1171,Δ,1,1698,Win,3,0,5,3.0,16.0,68.0,-76,19,University of Miami A 10/15/2019,University of Miami A 10/15/2019,False,False,False,False,,,,,,,,,,,,,,Quaker Classic,University of Pennsylvania,"Philadelphia, PA",invitationals,2020,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
2,1190,Π,-28,1698,Loss,3,0,5,3.0,16.0,68.0,-76,19,University of Miami A 10/15/2019,University of Miami A 10/15/2019,False,False,False,False,,,,,,,,,,,,,,Quaker Classic,University of Pennsylvania,"Philadelphia, PA",invitationals,2020,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
2,1190,Π,-14,1698,Loss,3,0,5,3.0,16.0,68.0,-76,19,University of Miami A 10/15/2019,University of Miami A 10/15/2019,False,False,False,False,,,,,,,,,,,,,,Quaker Classic,University of Pennsylvania,"Philadelphia, PA",invitationals,2020,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
3,1712,Π,2,1698,Win,3,0,5,3.0,16.0,68.0,-76,19,University of Miami A 10/15/2019,University of Miami A 10/15/2019,False,False,False,False,,,,,,,,,,,,,,Quaker Classic,University of Pennsylvania,"Philadelphia, PA",invitationals,2020,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
3,1712,Π,10,1698,Win,3,0,5,3.0,16.0,68.0,-76,19,University of Miami A 10/15/2019,University of Miami A 10/15/2019,False,False,False,False,,,,,,,,,,,,,,Quaker Classic,University of Pennsylvania,"Philadelphia, PA",invitationals,2020,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
4,1578,Δ,-11,1698,Loss,3,0,5,3.0,16.0,68.0,-76,19,University of Miami A 10/15/2019,University of Miami A 10/15/2019,False,False,False,False,,,,,,,,,,,,,,Quaker Classic,University of Pennsylvania,"Philadelphia, PA",invitationals,2020,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
4,1578,Δ,-18,1698,Loss,3,0,5,3.0,16.0,68.0,-76,19,University of Miami A 10/15/2019,University of Miami A 10/15/2019,False,False,False,False,,,,,,,,,,,,,,Quaker Classic,University of Pennsylvania,"Philadelphia, PA",invitationals,2020,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
1,1176,Π,-13,1712,Loss,0,0,8,0.0,18.0,77.0,-145,14,La Salle University D 10/15/2019 11/27/2019,La Salle University D 10/15/2019 11/27/2019,False,False,False,False,,,,,,,,,,,,,,Quaker Classic,University of Pennsylvania,"Philadelphia, PA",invitationals,2020,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
1,1176,Π,-23,1712,Loss,0,0,8,0.0,18.0,77.0,-145,14,La Salle University D 10/15/2019 11/27/2019,La Salle University D 10/15/2019 11/27/2019,False,False,False,False,,,,,,,,,,,,,,Quaker Classic,University of Pennsylvania,"Philadelphia, PA",invitationals,2020,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
2,1298,Δ,-13,1712,Loss,0,0,8,0.0,18.0,77.0,-145,14,La Salle University D 10/15/2019 11/27/2019,La Salle University D 10/15/2019 11/27/2019,False,False,False,False,,,,,,,,,,,,,,Quaker Classic,University of Pennsylvania,"Philadelphia, PA",invitationals,2020,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
2,1298,Δ,-16,1712,Loss,0,0,8,0.0,18.0,77.0,-145,14,La Salle University D 10/15/2019 11/27/2019,La Salle University D 10/15/2019 11/27/2019,False,False,False,False,,,,,,,,,,,,,,Quaker Classic,University of Pennsylvania,"Philadelphia, PA",invitationals,2020,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
3,1698,Δ,-2,1712,Loss,0,0,8,0.0,18.0,77.0,-145,14,La Salle University D 10/15/2019 11/27/2019,La Salle University D 10/15/2019 11/27/2019,False,False,False,False,,,,,,,,,,,,,,Quaker Classic,University of Pennsylvania,"Philadelphia, PA",invitationals,2020,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
3,1698,Δ,-10,1712,Loss,0,0,8,0.0,18.0,77.0,-145,14,La Salle University D 10/15/2019 11/27/2019,La Salle University D 10/15/2019 11/27/2019,False,False,False,False,,,,,,,,,,,,,,Quaker Classic,University of Pennsylvania,"Philadelphia, PA",invitationals,2020,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
4,1623,Π,-34,1712,Loss,0,0,8,0.0,18.0,77.0,-145,14,La Salle University D 10/15/2019 11/27/2019,La Salle University D 10/15/2019 11/27/2019,False,False,False,False,,,,,,,,,,,,,,Quaker Classic,University of Pennsylvania,"Philadelphia, PA",invitationals,2020,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
4,1623,Π,-34,1712,Loss,0,0,8,0.0,18.0,77.0,-145,14,La Salle University D 10/15/2019 11/27/2019,La Salle University D 10/15/2019 11/27/2019,False,False,False,False,,,,,,,,,,,,,,Quaker Classic,University of Pennsylvania,"Philadelphia, PA",invitationals,2020,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
