RoundNum,OppNum,Side,PD,TeamNum,Ballot_Result,TotalWins,TotalTies,TotalLosses,TotalBallots,TotalCS,TotalOCS,TotalPD,Rank,TeamName,OppName,EarnedBid,EarnedHonorableMention,WonSPAMTA,SPAMTAHonorableMention,SPAMTARanks,Student0,Role0,Ranks0,Side0,Student1,Role1,Ranks1,Side1,Student2,Role2,Ranks2,Side2,name,host,location,start_date,end_date,level,year,amta_rep_0,amta_rep_1,tab_note_0,tab_note_1,tab_note_2
1,1275,Δ,3,1003,Win,3,0,5,3.0,12.0,48.0,-77,8,Millsaps College A,Millsaps College A,False,False,False,False,,,,,,,,,,,,,,"Memphis, TN Opening Round Championship Series",Rhodes College,D’Army Bailey Courthouse,"March 15, 2019","March 17, 2019",orcs,2019,Diane Michalak,Michael Walsh,6th place after round 3: 4 Wins,Opening coin flip: Tails - Lower # = Better Rank,Round 3 coin flip: Heads - Right Side is Defense
1,1275,Δ,10,1003,Win,3,0,5,3.0,12.0,48.0,-77,8,Millsaps College A,Millsaps College A,False,False,False,False,,,,,,,,,,,,,,"Memphis, TN Opening Round Championship Series",Rhodes College,D’Army Bailey Courthouse,"March 15, 2019","March 17, 2019",orcs,2019,Diane Michalak,Michael Walsh,6th place after round 3: 4 Wins,Opening coin flip: Tails - Lower # = Better Rank,Round 3 coin flip: Heads - Right Side is Defense
2,1416,Π,9,1003,Win,3,0,5,3.0,12.0,48.0,-77,8,Millsaps College A,Millsaps College A,False,False,False,False,,,,,,,,,,,,,,"Memphis, TN Opening Round Championship Series",Rhodes College,D’Army Bailey Courthouse,"March 15, 2019","March 17, 2019",orcs,2019,Diane Michalak,Michael Walsh,6th place after round 3: 4 Wins,Opening coin flip: Tails - Lower # = Better Rank,Round 3 coin flip: Heads - Right Side is Defense
2,1416,Π,-12,1003,Loss,3,0,5,3.0,12.0,48.0,-77,8,Millsaps College A,Millsaps College A,False,False,False,False,,,,,,,,,,,,,,"Memphis, TN Opening Round Championship Series",Rhodes College,D’Army Bailey Courthouse,"March 15, 2019","March 17, 2019",orcs,2019,Diane Michalak,Michael Walsh,6th place after round 3: 4 Wins,Opening coin flip: Tails - Lower # = Better Rank,Round 3 coin flip: Heads - Right Side is Defense
3,1554,Π,-11,1003,Loss,3,0,5,3.0,12.0,48.0,-77,8,Millsaps College A,Millsaps College A,False,False,False,False,,,,,,,,,,,,,,"Memphis, TN Opening Round Championship Series",Rhodes College,D’Army Bailey Courthouse,"March 15, 2019","March 17, 2019",orcs,2019,Diane Michalak,Michael Walsh,6th place after round 3: 4 Wins,Opening coin flip: Tails - Lower # = Better Rank,Round 3 coin flip: Heads - Right Side is Defense
3,1554,Π,-17,1003,Loss,3,0,5,3.0,12.0,48.0,-77,8,Millsaps College A,Millsaps College A,False,False,False,False,,,,,,,,,,,,,,"Memphis, TN Opening Round Championship Series",Rhodes College,D’Army Bailey Courthouse,"March 15, 2019","March 17, 2019",orcs,2019,Diane Michalak,Michael Walsh,6th place after round 3: 4 Wins,Opening coin flip: Tails - Lower # = Better Rank,Round 3 coin flip: Heads - Right Side is Defense
4,1078,Δ,-23,1003,Loss,3,0,5,3.0,12.0,48.0,-77,8,Millsaps College A,Millsaps College A,False,False,False,False,,,,,,,,,,,,,,"Memphis, TN Opening Round Championship Series",Rhodes College,D’Army Bailey Courthouse,"March 15, 2019","March 17, 2019",orcs,2019,Diane Michalak,Michael Walsh,6th place after round 3: 4 Wins,Opening coin flip: Tails - Lower # = Better Rank,Round 3 coin flip: Heads - Right Side is Defense
4,1078,Δ,-36,1003,Loss,3,0,5,3.0,12.0,48.0,-77,8,Millsaps College A,Millsaps College A,False,False,False,False,,,,,,,,,,,,,,"Memphis, TN Opening Round Championship Series",Rhodes College,D’Army Bailey Courthouse,"March 15, 2019","March 17, 2019",orcs,2019,Diane Michalak,Michael Walsh,6th place after round 3: 4 Wins,Opening coin flip: Tails - Lower # = Better Rank,Round 3 coin flip: Heads - Right Side is Defense
1,1358,Δ,23,1008,Win,7,0,1,7.0,20.0,64.0,73,6,Texas A&M University A,Texas A&M University A,False,False,False,False,,Spencer Anderson,Witness,18,∆,,,,,,,,,"Memphis, TN Opening Round Championship Series",Rhodes College,D’Army Bailey Courthouse,"March 15, 2019","March 17, 2019",orcs,2019,Diane Michalak,Michael Walsh,6th place after round 3: 4 Wins,Opening coin flip: Tails - Lower # = Better Rank,Round 3 coin flip: Heads - Right Side is Defense
1,1358,Δ,4,1008,Win,7,0,1,7.0,20.0,64.0,73,6,Texas A&M University A,Texas A&M University A,False,False,False,False,,Spencer Anderson,Witness,18,∆,,,,,,,,,"Memphis, TN Opening Round Championship Series",Rhodes College,D’Army Bailey Courthouse,"March 15, 2019","March 17, 2019",orcs,2019,Diane Michalak,Michael Walsh,6th place after round 3: 4 Wins,Opening coin flip: Tails - Lower # = Better Rank,Round 3 coin flip: Heads - Right Side is Defense
2,1078,Π,-17,1008,Loss,7,0,1,7.0,20.0,64.0,73,6,Texas A&M University A,Texas A&M University A,False,False,False,False,,Spencer Anderson,Witness,18,∆,,,,,,,,,"Memphis, TN Opening Round Championship Series",Rhodes College,D’Army Bailey Courthouse,"March 15, 2019","March 17, 2019",orcs,2019,Diane Michalak,Michael Walsh,6th place after round 3: 4 Wins,Opening coin flip: Tails - Lower # = Better Rank,Round 3 coin flip: Heads - Right Side is Defense
2,1078,Π,2,1008,Win,7,0,1,7.0,20.0,64.0,73,6,Texas A&M University A,Texas A&M University A,False,False,False,False,,Spencer Anderson,Witness,18,∆,,,,,,,,,"Memphis, TN Opening Round Championship Series",Rhodes College,D’Army Bailey Courthouse,"March 15, 2019","March 17, 2019",orcs,2019,Diane Michalak,Michael Walsh,6th place after round 3: 4 Wins,Opening coin flip: Tails - Lower # = Better Rank,Round 3 coin flip: Heads - Right Side is Defense
3,1368,Π,13,1008,Win,7,0,1,7.0,20.0,64.0,73,6,Texas A&M University A,Texas A&M University A,False,False,False,False,,Spencer Anderson,Witness,18,∆,,,,,,,,,"Memphis, TN Opening Round Championship Series",Rhodes College,D’Army Bailey Courthouse,"March 15, 2019","March 17, 2019",orcs,2019,Diane Michalak,Michael Walsh,6th place after round 3: 4 Wins,Opening coin flip: Tails - Lower # = Better Rank,Round 3 coin flip: Heads - Right Side is Defense
