RoundNum,OppNum,Side,PD,TeamNum,Ballot_Result,TotalWins,TotalTies,TotalLosses,TotalBallots,TotalCS,TotalOCS,TotalPD,Rank,TeamName,OppName,EarnedBid,EarnedHonorableMention,WonSPAMTA,SPAMTAHonorableMention,SPAMTARanks,Student0,Role0,Ranks0,Side0,Student1,Role1,Ranks1,Side1,Student2,Role2,Ranks2,Side2,name,host,location,start_date,end_date,level,year,bid_start_date,bid_end_date,bid_location,amta_rep_0,amta_rep_1,tab_note_0,tab_note_1,tab_note_2
2,1490,Π,-32,1319,Loss,1,1,6,1.5,18.0,80.5,-74,19,Washington State University B,Washington State University B,False,False,False,False,,,,,,,,,,,,,,"Seattle, Washington Regional Tournament",University of Washington,"Seattle, Washington","February 08, 2020","February 09, 2020",regionals,2020,"March 06, 2020","March 08, 2020","Geneva, Illinois",Glen Halva-Neubauer,Elizabeth Smiley,7th place after round 3: 4 Wins,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
2,1490,Π,-14,1319,Loss,1,1,6,1.5,18.0,80.5,-74,19,Washington State University B,Washington State University B,False,False,False,False,,,,,,,,,,,,,,"Seattle, Washington Regional Tournament",University of Washington,"Seattle, Washington","February 08, 2020","February 09, 2020",regionals,2020,"March 06, 2020","March 08, 2020","Geneva, Illinois",Glen Halva-Neubauer,Elizabeth Smiley,7th place after round 3: 4 Wins,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
3,1265,Π,-4,1319,Loss,1,1,6,1.5,18.0,80.5,-74,19,Washington State University B,Washington State University B,False,False,False,False,,,,,,,,,,,,,,"Seattle, Washington Regional Tournament",University of Washington,"Seattle, Washington","February 08, 2020","February 09, 2020",regionals,2020,"March 06, 2020","March 08, 2020","Geneva, Illinois",Glen Halva-Neubauer,Elizabeth Smiley,7th place after round 3: 4 Wins,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
3,1265,Π,0,1319,Tie,1,1,6,1.5,18.0,80.5,-74,19,Washington State University B,Washington State University B,False,False,False,False,,,,,,,,,,,,,,"Seattle, Washington Regional Tournament",University of Washington,"Seattle, Washington","February 08, 2020","February 09, 2020",regionals,2020,"March 06, 2020","March 08, 2020","Geneva, Illinois",Glen Halva-Neubauer,Elizabeth Smiley,7th place after round 3: 4 Wins,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
4,1065,Δ,5,1319,Win,1,1,6,1.5,18.0,80.5,-74,19,Washington State University B,Washington State University B,False,False,False,False,,,,,,,,,,,,,,"Seattle, Washington Regional Tournament",University of Washington,"Seattle, Washington","February 08, 2020","February 09, 2020",regionals,2020,"March 06, 2020","March 08, 2020","Geneva, Illinois",Glen Halva-Neubauer,Elizabeth Smiley,7th place after round 3: 4 Wins,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
4,1065,Δ,-2,1319,Loss,1,1,6,1.5,18.0,80.5,-74,19,Washington State University B,Washington State University B,False,False,False,False,,,,,,,,,,,,,,"Seattle, Washington Regional Tournament",University of Washington,"Seattle, Washington","February 08, 2020","February 09, 2020",regionals,2020,"March 06, 2020","March 08, 2020","Geneva, Illinois",Glen Halva-Neubauer,Elizabeth Smiley,7th place after round 3: 4 Wins,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
1,1515,Δ,-1,1427,Loss,2,0,6,2.0,8.0,38.5,-25,14,Oregon State University A 9/10/2019,Oregon State University A 9/10/2019,False,False,False,False,,,,,,,,,,,,,,"Seattle, Washington Regional Tournament",University of Washington,"Seattle, Washington","February 08, 2020","February 09, 2020",regionals,2020,"March 06, 2020","March 08, 2020","Geneva, Illinois",Glen Halva-Neubauer,Elizabeth Smiley,7th place after round 3: 4 Wins,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
1,1515,Δ,-8,1427,Loss,2,0,6,2.0,8.0,38.5,-25,14,Oregon State University A 9/10/2019,Oregon State University A 9/10/2019,False,False,False,False,,,,,,,,,,,,,,"Seattle, Washington Regional Tournament",University of Washington,"Seattle, Washington","February 08, 2020","February 09, 2020",regionals,2020,"March 06, 2020","March 08, 2020","Geneva, Illinois",Glen Halva-Neubauer,Elizabeth Smiley,7th place after round 3: 4 Wins,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
2,1493,Π,-9,1427,Loss,2,0,6,2.0,8.0,38.5,-25,14,Oregon State University A 9/10/2019,Oregon State University A 9/10/2019,False,False,False,False,,,,,,,,,,,,,,"Seattle, Washington Regional Tournament",University of Washington,"Seattle, Washington","February 08, 2020","February 09, 2020",regionals,2020,"March 06, 2020","March 08, 2020","Geneva, Illinois",Glen Halva-Neubauer,Elizabeth Smiley,7th place after round 3: 4 Wins,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
2,1493,Π,-8,1427,Loss,2,0,6,2.0,8.0,38.5,-25,14,Oregon State University A 9/10/2019,Oregon State University A 9/10/2019,False,False,False,False,,,,,,,,,,,,,,"Seattle, Washington Regional Tournament",University of Washington,"Seattle, Washington","February 08, 2020","February 09, 2020",regionals,2020,"March 06, 2020","March 08, 2020","Geneva, Illinois",Glen Halva-Neubauer,Elizabeth Smiley,7th place after round 3: 4 Wins,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
3,1439,Π,-3,1427,Loss,2,0,6,2.0,8.0,38.5,-25,14,Oregon State University A 9/10/2019,Oregon State University A 9/10/2019,False,False,False,False,,,,,,,,,,,,,,"Seattle, Washington Regional Tournament",University of Washington,"Seattle, Washington","February 08, 2020","February 09, 2020",regionals,2020,"March 06, 2020","March 08, 2020","Geneva, Illinois",Glen Halva-Neubauer,Elizabeth Smiley,7th place after round 3: 4 Wins,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
3,1439,Π,2,1427,Win,2,0,6,2.0,8.0,38.5,-25,14,Oregon State University A 9/10/2019,Oregon State University A 9/10/2019,False,False,False,False,,,,,,,,,,,,,,"Seattle, Washington Regional Tournament",University of Washington,"Seattle, Washington","February 08, 2020","February 09, 2020",regionals,2020,"March 06, 2020","March 08, 2020","Geneva, Illinois",Glen Halva-Neubauer,Elizabeth Smiley,7th place after round 3: 4 Wins,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
4,1318,Δ,-1,1427,Loss,2,0,6,2.0,8.0,38.5,-25,14,Oregon State University A 9/10/2019,Oregon State University A 9/10/2019,False,False,False,False,,,,,,,,,,,,,,"Seattle, Washington Regional Tournament",University of Washington,"Seattle, Washington","February 08, 2020","February 09, 2020",regionals,2020,"March 06, 2020","March 08, 2020","Geneva, Illinois",Glen Halva-Neubauer,Elizabeth Smiley,7th place after round 3: 4 Wins,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
4,1318,Δ,3,1427,Win,2,0,6,2.0,8.0,38.5,-25,14,Oregon State University A 9/10/2019,Oregon State University A 9/10/2019,False,False,False,False,,,,,,,,,,,,,,"Seattle, Washington Regional Tournament",University of Washington,"Seattle, Washington","February 08, 2020","February 09, 2020",regionals,2020,"March 06, 2020","March 08, 2020","Geneva, Illinois",Glen Halva-Neubauer,Elizabeth Smiley,7th place after round 3: 4 Wins,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
1,1493,Δ,-3,1428,Loss,4,0,4,4.0,12.0,52.5,-3,21,Oregon State University B,Oregon State University B,False,False,False,False,,"Gurbir Singh University of California, Berkele",Witness,17,∆,,,,,,,,,"Seattle, Washington Regional Tournament",University of Washington,"Seattle, Washington","February 08, 2020","February 09, 2020",regionals,2020,"March 06, 2020","March 08, 2020","Geneva, Illinois",Glen Halva-Neubauer,Elizabeth Smiley,7th place after round 3: 4 Wins,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
1,1493,Δ,-5,1428,Loss,4,0,4,4.0,12.0,52.5,-3,21,Oregon State University B,Oregon State University B,False,False,False,False,,"Gurbir Singh University of California, Berkele",Witness,17,∆,,,,,,,,,"Seattle, Washington Regional Tournament",University of Washington,"Seattle, Washington","February 08, 2020","February 09, 2020",regionals,2020,"March 06, 2020","March 08, 2020","Geneva, Illinois",Glen Halva-Neubauer,Elizabeth Smiley,7th place after round 3: 4 Wins,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
2,1516,Π,-16,1428,Loss,4,0,4,4.0,12.0,52.5,-3,21,Oregon State University B,Oregon State University B,False,False,False,False,,"Gurbir Singh University of California, Berkele",Witness,17,∆,,,,,,,,,"Seattle, Washington Regional Tournament",University of Washington,"Seattle, Washington","February 08, 2020","February 09, 2020",regionals,2020,"March 06, 2020","March 08, 2020","Geneva, Illinois",Glen Halva-Neubauer,Elizabeth Smiley,7th place after round 3: 4 Wins,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
2,1516,Π,-7,1428,Loss,4,0,4,4.0,12.0,52.5,-3,21,Oregon State University B,Oregon State University B,False,False,False,False,,"Gurbir Singh University of California, Berkele",Witness,17,∆,,,,,,,,,"Seattle, Washington Regional Tournament",University of Washington,"Seattle, Washington","February 08, 2020","February 09, 2020",regionals,2020,"March 06, 2020","March 08, 2020","Geneva, Illinois",Glen Halva-Neubauer,Elizabeth Smiley,7th place after round 3: 4 Wins,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
3,1065,Π,1,1428,Win,4,0,4,4.0,12.0,52.5,-3,21,Oregon State University B,Oregon State University B,False,False,False,False,,"Gurbir Singh University of California, Berkele",Witness,17,∆,,,,,,,,,"Seattle, Washington Regional Tournament",University of Washington,"Seattle, Washington","February 08, 2020","February 09, 2020",regionals,2020,"March 06, 2020","March 08, 2020","Geneva, Illinois",Glen Halva-Neubauer,Elizabeth Smiley,7th place after round 3: 4 Wins,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
3,1065,Π,7,1428,Win,4,0,4,4.0,12.0,52.5,-3,21,Oregon State University B,Oregon State University B,False,False,False,False,,"Gurbir Singh University of California, Berkele",Witness,17,∆,,,,,,,,,"Seattle, Washington Regional Tournament",University of Washington,"Seattle, Washington","February 08, 2020","February 09, 2020",regionals,2020,"March 06, 2020","March 08, 2020","Geneva, Illinois",Glen Halva-Neubauer,Elizabeth Smiley,7th place after round 3: 4 Wins,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
4,1265,Δ,9,1428,Win,4,0,4,4.0,12.0,52.5,-3,21,Oregon State University B,Oregon State University B,False,False,False,False,,"Gurbir Singh University of California, Berkele",Witness,17,∆,,,,,,,,,"Seattle, Washington Regional Tournament",University of Washington,"Seattle, Washington","February 08, 2020","February 09, 2020",regionals,2020,"March 06, 2020","March 08, 2020","Geneva, Illinois",Glen Halva-Neubauer,Elizabeth Smiley,7th place after round 3: 4 Wins,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
4,1265,Δ,11,1428,Win,4,0,4,4.0,12.0,52.5,-3,21,Oregon State University B,Oregon State University B,False,False,False,False,,"Gurbir Singh University of California, Berkele",Witness,17,∆,,,,,,,,,"Seattle, Washington Regional Tournament",University of Washington,"Seattle, Washington","February 08, 2020","February 09, 2020",regionals,2020,"March 06, 2020","March 08, 2020","Geneva, Illinois",Glen Halva-Neubauer,Elizabeth Smiley,7th place after round 3: 4 Wins,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
1,1065,Π,10,1437,Win,6,0,2,6.0,15.0,62.0,62,20,University of Portland A 9/10/2019,University of Portland A 9/10/2019,False,False,False,False,,Megan Priaulx University of Orego,Attorney,19,∆,"Anagha Chandramouli University of California, Berkele",Attorney,18,∆,Mai Contino Gonzaga Universit,Attorney,16,∏,"Seattle, Washington Regional Tournament",University of Washington,"Seattle, Washington","February 08, 2020","February 09, 2020",regionals,2020,"March 06, 2020","March 08, 2020","Geneva, Illinois",Glen Halva-Neubauer,Elizabeth Smiley,7th place after round 3: 4 Wins,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
1,1065,Π,19,1437,Win,6,0,2,6.0,15.0,62.0,62,20,University of Portland A 9/10/2019,University of Portland A 9/10/2019,False,False,False,False,,Megan Priaulx University of Orego,Attorney,19,∆,"Anagha Chandramouli University of California, Berkele",Attorney,18,∆,Mai Contino Gonzaga Universit,Attorney,16,∏,"Seattle, Washington Regional Tournament",University of Washington,"Seattle, Washington","February 08, 2020","February 09, 2020",regionals,2020,"March 06, 2020","March 08, 2020","Geneva, Illinois",Glen Halva-Neubauer,Elizabeth Smiley,7th place after round 3: 4 Wins,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
2,1541,Δ,13,1437,Win,6,0,2,6.0,15.0,62.0,62,20,University of Portland A 9/10/2019,University of Portland A 9/10/2019,False,False,False,False,,Megan Priaulx University of Orego,Attorney,19,∆,"Anagha Chandramouli University of California, Berkele",Attorney,18,∆,Mai Contino Gonzaga Universit,Attorney,16,∏,"Seattle, Washington Regional Tournament",University of Washington,"Seattle, Washington","February 08, 2020","February 09, 2020",regionals,2020,"March 06, 2020","March 08, 2020","Geneva, Illinois",Glen Halva-Neubauer,Elizabeth Smiley,7th place after round 3: 4 Wins,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
2,1541,Δ,-7,1437,Loss,6,0,2,6.0,15.0,62.0,62,20,University of Portland A 9/10/2019,University of Portland A 9/10/2019,False,False,False,False,,Megan Priaulx University of Orego,Attorney,19,∆,"Anagha Chandramouli University of California, Berkele",Attorney,18,∆,Mai Contino Gonzaga Universit,Attorney,16,∏,"Seattle, Washington Regional Tournament",University of Washington,"Seattle, Washington","February 08, 2020","February 09, 2020",regionals,2020,"March 06, 2020","March 08, 2020","Geneva, Illinois",Glen Halva-Neubauer,Elizabeth Smiley,7th place after round 3: 4 Wins,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
3,1259,Δ,1,1437,Win,6,0,2,6.0,15.0,62.0,62,20,University of Portland A 9/10/2019,University of Portland A 9/10/2019,False,False,False,False,,Megan Priaulx University of Orego,Attorney,19,∆,"Anagha Chandramouli University of California, Berkele",Attorney,18,∆,Mai Contino Gonzaga Universit,Attorney,16,∏,"Seattle, Washington Regional Tournament",University of Washington,"Seattle, Washington","February 08, 2020","February 09, 2020",regionals,2020,"March 06, 2020","March 08, 2020","Geneva, Illinois",Glen Halva-Neubauer,Elizabeth Smiley,7th place after round 3: 4 Wins,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
3,1259,Δ,25,1437,Win,6,0,2,6.0,15.0,62.0,62,20,University of Portland A 9/10/2019,University of Portland A 9/10/2019,False,False,False,False,,Megan Priaulx University of Orego,Attorney,19,∆,"Anagha Chandramouli University of California, Berkele",Attorney,18,∆,Mai Contino Gonzaga Universit,Attorney,16,∏,"Seattle, Washington Regional Tournament",University of Washington,"Seattle, Washington","February 08, 2020","February 09, 2020",regionals,2020,"March 06, 2020","March 08, 2020","Geneva, Illinois",Glen Halva-Neubauer,Elizabeth Smiley,7th place after round 3: 4 Wins,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
4,1491,Π,-4,1437,Loss,6,0,2,6.0,15.0,62.0,62,20,University of Portland A 9/10/2019,University of Portland A 9/10/2019,False,False,False,False,,Megan Priaulx University of Orego,Attorney,19,∆,"Anagha Chandramouli University of California, Berkele",Attorney,18,∆,Mai Contino Gonzaga Universit,Attorney,16,∏,"Seattle, Washington Regional Tournament",University of Washington,"Seattle, Washington","February 08, 2020","February 09, 2020",regionals,2020,"March 06, 2020","March 08, 2020","Geneva, Illinois",Glen Halva-Neubauer,Elizabeth Smiley,7th place after round 3: 4 Wins,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
4,1491,Π,5,1437,Win,6,0,2,6.0,15.0,62.0,62,20,University of Portland A 9/10/2019,University of Portland A 9/10/2019,False,False,False,False,,Megan Priaulx University of Orego,Attorney,19,∆,"Anagha Chandramouli University of California, Berkele",Attorney,18,∆,Mai Contino Gonzaga Universit,Attorney,16,∏,"Seattle, Washington Regional Tournament",University of Washington,"Seattle, Washington","February 08, 2020","February 09, 2020",regionals,2020,"March 06, 2020","March 08, 2020","Geneva, Illinois",Glen Halva-Neubauer,Elizabeth Smiley,7th place after round 3: 4 Wins,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
1,1259,Δ,-4,1438,Loss,3,0,5,3.0,11.0,42.0,-22,8,University of Portland B,University of Portland B,False,False,False,False,,,,,,,,,,,,,,"Seattle, Washington Regional Tournament",University of Washington,"Seattle, Washington","February 08, 2020","February 09, 2020",regionals,2020,"March 06, 2020","March 08, 2020","Geneva, Illinois",Glen Halva-Neubauer,Elizabeth Smiley,7th place after round 3: 4 Wins,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
1,1259,Δ,1,1438,Win,3,0,5,3.0,11.0,42.0,-22,8,University of Portland B,University of Portland B,False,False,False,False,,,,,,,,,,,,,,"Seattle, Washington Regional Tournament",University of Washington,"Seattle, Washington","February 08, 2020","February 09, 2020",regionals,2020,"March 06, 2020","March 08, 2020","Geneva, Illinois",Glen Halva-Neubauer,Elizabeth Smiley,7th place after round 3: 4 Wins,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
2,1517,Π,1,1438,Win,3,0,5,3.0,11.0,42.0,-22,8,University of Portland B,University of Portland B,False,False,False,False,,,,,,,,,,,,,,"Seattle, Washington Regional Tournament",University of Washington,"Seattle, Washington","February 08, 2020","February 09, 2020",regionals,2020,"March 06, 2020","March 08, 2020","Geneva, Illinois",Glen Halva-Neubauer,Elizabeth Smiley,7th place after round 3: 4 Wins,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
2,1517,Π,2,1438,Win,3,0,5,3.0,11.0,42.0,-22,8,University of Portland B,University of Portland B,False,False,False,False,,,,,,,,,,,,,,"Seattle, Washington Regional Tournament",University of Washington,"Seattle, Washington","February 08, 2020","February 09, 2020",regionals,2020,"March 06, 2020","March 08, 2020","Geneva, Illinois",Glen Halva-Neubauer,Elizabeth Smiley,7th place after round 3: 4 Wins,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
3,1490,Π,-3,1438,Loss,3,0,5,3.0,11.0,42.0,-22,8,University of Portland B,University of Portland B,False,False,False,False,,,,,,,,,,,,,,"Seattle, Washington Regional Tournament",University of Washington,"Seattle, Washington","February 08, 2020","February 09, 2020",regionals,2020,"March 06, 2020","March 08, 2020","Geneva, Illinois",Glen Halva-Neubauer,Elizabeth Smiley,7th place after round 3: 4 Wins,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
3,1490,Π,-9,1438,Loss,3,0,5,3.0,11.0,42.0,-22,8,University of Portland B,University of Portland B,False,False,False,False,,,,,,,,,,,,,,"Seattle, Washington Regional Tournament",University of Washington,"Seattle, Washington","February 08, 2020","February 09, 2020",regionals,2020,"March 06, 2020","March 08, 2020","Geneva, Illinois",Glen Halva-Neubauer,Elizabeth Smiley,7th place after round 3: 4 Wins,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
4,1515,Δ,-3,1438,Loss,3,0,5,3.0,11.0,42.0,-22,8,University of Portland B,University of Portland B,False,False,False,False,,,,,,,,,,,,,,"Seattle, Washington Regional Tournament",University of Washington,"Seattle, Washington","February 08, 2020","February 09, 2020",regionals,2020,"March 06, 2020","March 08, 2020","Geneva, Illinois",Glen Halva-Neubauer,Elizabeth Smiley,7th place after round 3: 4 Wins,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
4,1515,Δ,-7,1438,Loss,3,0,5,3.0,11.0,42.0,-22,8,University of Portland B,University of Portland B,False,False,False,False,,,,,,,,,,,,,,"Seattle, Washington Regional Tournament",University of Washington,"Seattle, Washington","February 08, 2020","February 09, 2020",regionals,2020,"March 06, 2020","March 08, 2020","Geneva, Illinois",Glen Halva-Neubauer,Elizabeth Smiley,7th place after round 3: 4 Wins,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
1,1491,Π,-7,1439,Loss,4,0,4,4.0,11.0,41.5,-17,13,University of Portland C,University of Portland C,False,False,False,False,,Charles Buttler Gonzaga Universit,Witness,16,∆,,,,,,,,,"Seattle, Washington Regional Tournament",University of Washington,"Seattle, Washington","February 08, 2020","February 09, 2020",regionals,2020,"March 06, 2020","March 08, 2020","Geneva, Illinois",Glen Halva-Neubauer,Elizabeth Smiley,7th place after round 3: 4 Wins,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
1,1491,Π,-18,1439,Loss,4,0,4,4.0,11.0,41.5,-17,13,University of Portland C,University of Portland C,False,False,False,False,,Charles Buttler Gonzaga Universit,Witness,16,∆,,,,,,,,,"Seattle, Washington Regional Tournament",University of Washington,"Seattle, Washington","February 08, 2020","February 09, 2020",regionals,2020,"March 06, 2020","March 08, 2020","Geneva, Illinois",Glen Halva-Neubauer,Elizabeth Smiley,7th place after round 3: 4 Wins,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
2,1318,Δ,2,1439,Win,4,0,4,4.0,11.0,41.5,-17,13,University of Portland C,University of Portland C,False,False,False,False,,Charles Buttler Gonzaga Universit,Witness,16,∆,,,,,,,,,"Seattle, Washington Regional Tournament",University of Washington,"Seattle, Washington","February 08, 2020","February 09, 2020",regionals,2020,"March 06, 2020","March 08, 2020","Geneva, Illinois",Glen Halva-Neubauer,Elizabeth Smiley,7th place after round 3: 4 Wins,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
2,1318,Δ,-5,1439,Loss,4,0,4,4.0,11.0,41.5,-17,13,University of Portland C,University of Portland C,False,False,False,False,,Charles Buttler Gonzaga Universit,Witness,16,∆,,,,,,,,,"Seattle, Washington Regional Tournament",University of Washington,"Seattle, Washington","February 08, 2020","February 09, 2020",regionals,2020,"March 06, 2020","March 08, 2020","Geneva, Illinois",Glen Halva-Neubauer,Elizabeth Smiley,7th place after round 3: 4 Wins,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
3,1427,Δ,3,1439,Win,4,0,4,4.0,11.0,41.5,-17,13,University of Portland C,University of Portland C,False,False,False,False,,Charles Buttler Gonzaga Universit,Witness,16,∆,,,,,,,,,"Seattle, Washington Regional Tournament",University of Washington,"Seattle, Washington","February 08, 2020","February 09, 2020",regionals,2020,"March 06, 2020","March 08, 2020","Geneva, Illinois",Glen Halva-Neubauer,Elizabeth Smiley,7th place after round 3: 4 Wins,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
3,1427,Δ,-2,1439,Loss,4,0,4,4.0,11.0,41.5,-17,13,University of Portland C,University of Portland C,False,False,False,False,,Charles Buttler Gonzaga Universit,Witness,16,∆,,,,,,,,,"Seattle, Washington Regional Tournament",University of Washington,"Seattle, Washington","February 08, 2020","February 09, 2020",regionals,2020,"March 06, 2020","March 08, 2020","Geneva, Illinois",Glen Halva-Neubauer,Elizabeth Smiley,7th place after round 3: 4 Wins,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
4,1753,Π,9,1439,Win,4,0,4,4.0,11.0,41.5,-17,13,University of Portland C,University of Portland C,False,False,False,False,,Charles Buttler Gonzaga Universit,Witness,16,∆,,,,,,,,,"Seattle, Washington Regional Tournament",University of Washington,"Seattle, Washington","February 08, 2020","February 09, 2020",regionals,2020,"March 06, 2020","March 08, 2020","Geneva, Illinois",Glen Halva-Neubauer,Elizabeth Smiley,7th place after round 3: 4 Wins,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
4,1753,Π,1,1439,Win,4,0,4,4.0,11.0,41.5,-17,13,University of Portland C,University of Portland C,False,False,False,False,,Charles Buttler Gonzaga Universit,Witness,16,∆,,,,,,,,,"Seattle, Washington Regional Tournament",University of Washington,"Seattle, Washington","February 08, 2020","February 09, 2020",regionals,2020,"March 06, 2020","March 08, 2020","Geneva, Illinois",Glen Halva-Neubauer,Elizabeth Smiley,7th place after round 3: 4 Wins,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
1,1258,Π,1,1490,Win,6,1,1,6.5,18.0,60.5,66,2,University of Oregon A 9/20/2019,University of Oregon A 9/20/2019,False,False,False,False,,Blake Hardin University of Orego,Witness,16,∏,"Indu Pereira University of California, Berkele",Witness,16,∆,"Jenny Jang University of California, Berkele",Attorney,16,∏,"Seattle, Washington Regional Tournament",University of Washington,"Seattle, Washington","February 08, 2020","February 09, 2020",regionals,2020,"March 06, 2020","March 08, 2020","Geneva, Illinois",Glen Halva-Neubauer,Elizabeth Smiley,7th place after round 3: 4 Wins,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
1,1258,Π,-11,1490,Loss,6,1,1,6.5,18.0,60.5,66,2,University of Oregon A 9/20/2019,University of Oregon A 9/20/2019,False,False,False,False,,Blake Hardin University of Orego,Witness,16,∏,"Indu Pereira University of California, Berkele",Witness,16,∆,"Jenny Jang University of California, Berkele",Attorney,16,∏,"Seattle, Washington Regional Tournament",University of Washington,"Seattle, Washington","February 08, 2020","February 09, 2020",regionals,2020,"March 06, 2020","March 08, 2020","Geneva, Illinois",Glen Halva-Neubauer,Elizabeth Smiley,7th place after round 3: 4 Wins,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
2,1319,Δ,32,1490,Win,6,1,1,6.5,18.0,60.5,66,2,University of Oregon A 9/20/2019,University of Oregon A 9/20/2019,False,False,False,False,,Blake Hardin University of Orego,Witness,16,∏,"Indu Pereira University of California, Berkele",Witness,16,∆,"Jenny Jang University of California, Berkele",Attorney,16,∏,"Seattle, Washington Regional Tournament",University of Washington,"Seattle, Washington","February 08, 2020","February 09, 2020",regionals,2020,"March 06, 2020","March 08, 2020","Geneva, Illinois",Glen Halva-Neubauer,Elizabeth Smiley,7th place after round 3: 4 Wins,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
2,1319,Δ,14,1490,Win,6,1,1,6.5,18.0,60.5,66,2,University of Oregon A 9/20/2019,University of Oregon A 9/20/2019,False,False,False,False,,Blake Hardin University of Orego,Witness,16,∏,"Indu Pereira University of California, Berkele",Witness,16,∆,"Jenny Jang University of California, Berkele",Attorney,16,∏,"Seattle, Washington Regional Tournament",University of Washington,"Seattle, Washington","February 08, 2020","February 09, 2020",regionals,2020,"March 06, 2020","March 08, 2020","Geneva, Illinois",Glen Halva-Neubauer,Elizabeth Smiley,7th place after round 3: 4 Wins,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
