RoundNum,OppNum,Side,PD,TeamNum,Ballot_Result,TotalWins,TotalTies,TotalLosses,TotalBallots,TotalCS,TotalOCS,TotalPD,Rank,TeamName,OppName,EarnedBid,EarnedHonorableMention,WonSPAMTA,SPAMTAHonorableMention,SPAMTARanks,Student0,Role0,Ranks0,Side0,Student1,Role1,Ranks1,Side1,Student2,Role2,Ranks2,Side2,Student3,Role3,Ranks3,Side3,Student4,Role4,Ranks4,Side4,Student5,Role5,Ranks5,Side5,name,host,location,start_date,end_date,level,year,amta_rep_0,amta_rep_1,tab_note_0,tab_note_1,tab_note_2
3,1017,Π,-18,1248,Loss,1,0,7,1.0,13.5,62.0,-109,12,University of Houston B,University of Houston B,False,False,False,True,28,,,,,,,,,,,,,,,,,,,,,,,,,"Houston, Texas Regional Tournament",University of St. Thomas,"Houston, Texas","February 08, 2020","February 09, 2020",regionals,2020,James Boyce,Steven Haspel,6th place after round 3: 4 Wins,Opening coin flip: Tails - Lower # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
3,1017,Π,-25,1248,Loss,1,0,7,1.0,13.5,62.0,-109,12,University of Houston B,University of Houston B,False,False,False,True,28,,,,,,,,,,,,,,,,,,,,,,,,,"Houston, Texas Regional Tournament",University of St. Thomas,"Houston, Texas","February 08, 2020","February 09, 2020",regionals,2020,James Boyce,Steven Haspel,6th place after round 3: 4 Wins,Opening coin flip: Tails - Lower # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
4,1062,Δ,-9,1248,Loss,1,0,7,1.0,13.5,62.0,-109,12,University of Houston B,University of Houston B,False,False,False,True,28,,,,,,,,,,,,,,,,,,,,,,,,,"Houston, Texas Regional Tournament",University of St. Thomas,"Houston, Texas","February 08, 2020","February 09, 2020",regionals,2020,James Boyce,Steven Haspel,6th place after round 3: 4 Wins,Opening coin flip: Tails - Lower # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
4,1062,Δ,-11,1248,Loss,1,0,7,1.0,13.5,62.0,-109,12,University of Houston B,University of Houston B,False,False,False,True,28,,,,,,,,,,,,,,,,,,,,,,,,,"Houston, Texas Regional Tournament",University of St. Thomas,"Houston, Texas","February 08, 2020","February 09, 2020",regionals,2020,James Boyce,Steven Haspel,6th place after round 3: 4 Wins,Opening coin flip: Tails - Lower # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
1,1133,Δ,11,1253,Win,8,0,0,8.0,16.5,72.0,97,7,Baylor University A 8/14/2019,Baylor University A 8/14/2019,False,False,False,False,,Brandon Cooper Baylor Universit,Witness,20,∏,Claire Nevill Baylor Universit,Witness,18,∆,Addison Prewett Baylor Universit,Witness,16,∆,Giliana Canales Baylor Universit,Attorney,18,∆,Giliana Canales Baylor Universit,Attorney,16,∏,Addison Prewett Baylor Universit,Attorney,16,∏,"Houston, Texas Regional Tournament",University of St. Thomas,"Houston, Texas","February 08, 2020","February 09, 2020",regionals,2020,James Boyce,Steven Haspel,6th place after round 3: 4 Wins,Opening coin flip: Tails - Lower # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
1,1133,Δ,11,1253,Win,8,0,0,8.0,16.5,72.0,97,7,Baylor University A 8/14/2019,Baylor University A 8/14/2019,False,False,False,False,,Brandon Cooper Baylor Universit,Witness,20,∏,Claire Nevill Baylor Universit,Witness,18,∆,Addison Prewett Baylor Universit,Witness,16,∆,Giliana Canales Baylor Universit,Attorney,18,∆,Giliana Canales Baylor Universit,Attorney,16,∏,Addison Prewett Baylor Universit,Attorney,16,∏,"Houston, Texas Regional Tournament",University of St. Thomas,"Houston, Texas","February 08, 2020","February 09, 2020",regionals,2020,James Boyce,Steven Haspel,6th place after round 3: 4 Wins,Opening coin flip: Tails - Lower # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
2,1198,Π,9,1253,Win,8,0,0,8.0,16.5,72.0,97,7,Baylor University A 8/14/2019,Baylor University A 8/14/2019,False,False,False,False,,Brandon Cooper Baylor Universit,Witness,20,∏,Claire Nevill Baylor Universit,Witness,18,∆,Addison Prewett Baylor Universit,Witness,16,∆,Giliana Canales Baylor Universit,Attorney,18,∆,Giliana Canales Baylor Universit,Attorney,16,∏,Addison Prewett Baylor Universit,Attorney,16,∏,"Houston, Texas Regional Tournament",University of St. Thomas,"Houston, Texas","February 08, 2020","February 09, 2020",regionals,2020,James Boyce,Steven Haspel,6th place after round 3: 4 Wins,Opening coin flip: Tails - Lower # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
2,1198,Π,12,1253,Win,8,0,0,8.0,16.5,72.0,97,7,Baylor University A 8/14/2019,Baylor University A 8/14/2019,False,False,False,False,,Brandon Cooper Baylor Universit,Witness,20,∏,Claire Nevill Baylor Universit,Witness,18,∆,Addison Prewett Baylor Universit,Witness,16,∆,Giliana Canales Baylor Universit,Attorney,18,∆,Giliana Canales Baylor Universit,Attorney,16,∏,Addison Prewett Baylor Universit,Attorney,16,∏,"Houston, Texas Regional Tournament",University of St. Thomas,"Houston, Texas","February 08, 2020","February 09, 2020",regionals,2020,James Boyce,Steven Haspel,6th place after round 3: 4 Wins,Opening coin flip: Tails - Lower # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
3,1749,Δ,3,1253,Win,8,0,0,8.0,16.5,72.0,97,7,Baylor University A 8/14/2019,Baylor University A 8/14/2019,False,False,False,False,,Brandon Cooper Baylor Universit,Witness,20,∏,Claire Nevill Baylor Universit,Witness,18,∆,Addison Prewett Baylor Universit,Witness,16,∆,Giliana Canales Baylor Universit,Attorney,18,∆,Giliana Canales Baylor Universit,Attorney,16,∏,Addison Prewett Baylor Universit,Attorney,16,∏,"Houston, Texas Regional Tournament",University of St. Thomas,"Houston, Texas","February 08, 2020","February 09, 2020",regionals,2020,James Boyce,Steven Haspel,6th place after round 3: 4 Wins,Opening coin flip: Tails - Lower # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
3,1749,Δ,12,1253,Win,8,0,0,8.0,16.5,72.0,97,7,Baylor University A 8/14/2019,Baylor University A 8/14/2019,False,False,False,False,,Brandon Cooper Baylor Universit,Witness,20,∏,Claire Nevill Baylor Universit,Witness,18,∆,Addison Prewett Baylor Universit,Witness,16,∆,Giliana Canales Baylor Universit,Attorney,18,∆,Giliana Canales Baylor Universit,Attorney,16,∏,Addison Prewett Baylor Universit,Attorney,16,∏,"Houston, Texas Regional Tournament",University of St. Thomas,"Houston, Texas","February 08, 2020","February 09, 2020",regionals,2020,James Boyce,Steven Haspel,6th place after round 3: 4 Wins,Opening coin flip: Tails - Lower # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
4,1668,Π,22,1253,Win,8,0,0,8.0,16.5,72.0,97,7,Baylor University A 8/14/2019,Baylor University A 8/14/2019,False,False,False,False,,Brandon Cooper Baylor Universit,Witness,20,∏,Claire Nevill Baylor Universit,Witness,18,∆,Addison Prewett Baylor Universit,Witness,16,∆,Giliana Canales Baylor Universit,Attorney,18,∆,Giliana Canales Baylor Universit,Attorney,16,∏,Addison Prewett Baylor Universit,Attorney,16,∏,"Houston, Texas Regional Tournament",University of St. Thomas,"Houston, Texas","February 08, 2020","February 09, 2020",regionals,2020,James Boyce,Steven Haspel,6th place after round 3: 4 Wins,Opening coin flip: Tails - Lower # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
4,1668,Π,17,1253,Win,8,0,0,8.0,16.5,72.0,97,7,Baylor University A 8/14/2019,Baylor University A 8/14/2019,False,False,False,False,,Brandon Cooper Baylor Universit,Witness,20,∏,Claire Nevill Baylor Universit,Witness,18,∆,Addison Prewett Baylor Universit,Witness,16,∆,Giliana Canales Baylor Universit,Attorney,18,∆,Giliana Canales Baylor Universit,Attorney,16,∏,Addison Prewett Baylor Universit,Attorney,16,∏,"Houston, Texas Regional Tournament",University of St. Thomas,"Houston, Texas","February 08, 2020","February 09, 2020",regionals,2020,James Boyce,Steven Haspel,6th place after round 3: 4 Wins,Opening coin flip: Tails - Lower # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
1,1018,Π,11,1254,Win,3,1,4,3.5,21.0,83.5,-2,10,Baylor University B,Baylor University B,False,False,False,False,,Elizabeth Velasquez Baylor Universt,Witness,16,∏,,,,,,,,,,,,,,,,,,,,,"Houston, Texas Regional Tournament",University of St. Thomas,"Houston, Texas","February 08, 2020","February 09, 2020",regionals,2020,James Boyce,Steven Haspel,6th place after round 3: 4 Wins,Opening coin flip: Tails - Lower # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
1,1018,Π,0,1254,Tie,3,1,4,3.5,21.0,83.5,-2,10,Baylor University B,Baylor University B,False,False,False,False,,Elizabeth Velasquez Baylor Universt,Witness,16,∏,,,,,,,,,,,,,,,,,,,,,"Houston, Texas Regional Tournament",University of St. Thomas,"Houston, Texas","February 08, 2020","February 09, 2020",regionals,2020,James Boyce,Steven Haspel,6th place after round 3: 4 Wins,Opening coin flip: Tails - Lower # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
2,1017,Δ,-6,1254,Loss,3,1,4,3.5,21.0,83.5,-2,10,Baylor University B,Baylor University B,False,False,False,False,,Elizabeth Velasquez Baylor Universt,Witness,16,∏,,,,,,,,,,,,,,,,,,,,,"Houston, Texas Regional Tournament",University of St. Thomas,"Houston, Texas","February 08, 2020","February 09, 2020",regionals,2020,James Boyce,Steven Haspel,6th place after round 3: 4 Wins,Opening coin flip: Tails - Lower # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
2,1017,Δ,3,1254,Win,3,1,4,3.5,21.0,83.5,-2,10,Baylor University B,Baylor University B,False,False,False,False,,Elizabeth Velasquez Baylor Universt,Witness,16,∏,,,,,,,,,,,,,,,,,,,,,"Houston, Texas Regional Tournament",University of St. Thomas,"Houston, Texas","February 08, 2020","February 09, 2020",regionals,2020,James Boyce,Steven Haspel,6th place after round 3: 4 Wins,Opening coin flip: Tails - Lower # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
3,1062,Π,-19,1254,Loss,3,1,4,3.5,21.0,83.5,-2,10,Baylor University B,Baylor University B,False,False,False,False,,Elizabeth Velasquez Baylor Universt,Witness,16,∏,,,,,,,,,,,,,,,,,,,,,"Houston, Texas Regional Tournament",University of St. Thomas,"Houston, Texas","February 08, 2020","February 09, 2020",regionals,2020,James Boyce,Steven Haspel,6th place after round 3: 4 Wins,Opening coin flip: Tails - Lower # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
3,1062,Π,17,1254,Win,3,1,4,3.5,21.0,83.5,-2,10,Baylor University B,Baylor University B,False,False,False,False,,Elizabeth Velasquez Baylor Universt,Witness,16,∏,,,,,,,,,,,,,,,,,,,,,"Houston, Texas Regional Tournament",University of St. Thomas,"Houston, Texas","February 08, 2020","February 09, 2020",regionals,2020,James Boyce,Steven Haspel,6th place after round 3: 4 Wins,Opening coin flip: Tails - Lower # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
4,1376,Δ,-4,1254,Loss,3,1,4,3.5,21.0,83.5,-2,10,Baylor University B,Baylor University B,False,False,False,False,,Elizabeth Velasquez Baylor Universt,Witness,16,∏,,,,,,,,,,,,,,,,,,,,,"Houston, Texas Regional Tournament",University of St. Thomas,"Houston, Texas","February 08, 2020","February 09, 2020",regionals,2020,James Boyce,Steven Haspel,6th place after round 3: 4 Wins,Opening coin flip: Tails - Lower # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
4,1376,Δ,-4,1254,Loss,3,1,4,3.5,21.0,83.5,-2,10,Baylor University B,Baylor University B,False,False,False,False,,Elizabeth Velasquez Baylor Universt,Witness,16,∏,,,,,,,,,,,,,,,,,,,,,"Houston, Texas Regional Tournament",University of St. Thomas,"Houston, Texas","February 08, 2020","February 09, 2020",regionals,2020,James Boyce,Steven Haspel,6th place after round 3: 4 Wins,Opening coin flip: Tails - Lower # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
1,1017,Π,5,1287,Win,7,0,1,7.0,21.0,89.0,38,9,University of St. Thomas (TX) A 8/15/2019,University of St. Thomas (TX) A 8/15/2019,False,False,False,False,,Nicolas D’Amelio University of St. Thoma,Attorney,17,∏,Nicolas D’Amelio University of St. Thoma,Attorney,16,∆,,,,,,,,,,,,,,,,,"Houston, Texas Regional Tournament",University of St. Thomas,"Houston, Texas","February 08, 2020","February 09, 2020",regionals,2020,James Boyce,Steven Haspel,6th place after round 3: 4 Wins,Opening coin flip: Tails - Lower # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
1,1017,Π,8,1287,Win,7,0,1,7.0,21.0,89.0,38,9,University of St. Thomas (TX) A 8/15/2019,University of St. Thomas (TX) A 8/15/2019,False,False,False,False,,Nicolas D’Amelio University of St. Thoma,Attorney,17,∏,Nicolas D’Amelio University of St. Thoma,Attorney,16,∆,,,,,,,,,,,,,,,,,"Houston, Texas Regional Tournament",University of St. Thomas,"Houston, Texas","February 08, 2020","February 09, 2020",regionals,2020,James Boyce,Steven Haspel,6th place after round 3: 4 Wins,Opening coin flip: Tails - Lower # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
2,1376,Δ,2,1287,Win,7,0,1,7.0,21.0,89.0,38,9,University of St. Thomas (TX) A 8/15/2019,University of St. Thomas (TX) A 8/15/2019,False,False,False,False,,Nicolas D’Amelio University of St. Thoma,Attorney,17,∏,Nicolas D’Amelio University of St. Thoma,Attorney,16,∆,,,,,,,,,,,,,,,,,"Houston, Texas Regional Tournament",University of St. Thomas,"Houston, Texas","February 08, 2020","February 09, 2020",regionals,2020,James Boyce,Steven Haspel,6th place after round 3: 4 Wins,Opening coin flip: Tails - Lower # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
2,1376,Δ,5,1287,Win,7,0,1,7.0,21.0,89.0,38,9,University of St. Thomas (TX) A 8/15/2019,University of St. Thomas (TX) A 8/15/2019,False,False,False,False,,Nicolas D’Amelio University of St. Thoma,Attorney,17,∏,Nicolas D’Amelio University of St. Thoma,Attorney,16,∆,,,,,,,,,,,,,,,,,"Houston, Texas Regional Tournament",University of St. Thomas,"Houston, Texas","February 08, 2020","February 09, 2020",regionals,2020,James Boyce,Steven Haspel,6th place after round 3: 4 Wins,Opening coin flip: Tails - Lower # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
3,1197,Π,-2,1287,Loss,7,0,1,7.0,21.0,89.0,38,9,University of St. Thomas (TX) A 8/15/2019,University of St. Thomas (TX) A 8/15/2019,False,False,False,False,,Nicolas D’Amelio University of St. Thoma,Attorney,17,∏,Nicolas D’Amelio University of St. Thoma,Attorney,16,∆,,,,,,,,,,,,,,,,,"Houston, Texas Regional Tournament",University of St. Thomas,"Houston, Texas","February 08, 2020","February 09, 2020",regionals,2020,James Boyce,Steven Haspel,6th place after round 3: 4 Wins,Opening coin flip: Tails - Lower # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
3,1197,Π,1,1287,Win,7,0,1,7.0,21.0,89.0,38,9,University of St. Thomas (TX) A 8/15/2019,University of St. Thomas (TX) A 8/15/2019,False,False,False,False,,Nicolas D’Amelio University of St. Thoma,Attorney,17,∏,Nicolas D’Amelio University of St. Thoma,Attorney,16,∆,,,,,,,,,,,,,,,,,"Houston, Texas Regional Tournament",University of St. Thomas,"Houston, Texas","February 08, 2020","February 09, 2020",regionals,2020,James Boyce,Steven Haspel,6th place after round 3: 4 Wins,Opening coin flip: Tails - Lower # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
4,1063,Δ,4,1287,Win,7,0,1,7.0,21.0,89.0,38,9,University of St. Thomas (TX) A 8/15/2019,University of St. Thomas (TX) A 8/15/2019,False,False,False,False,,Nicolas D’Amelio University of St. Thoma,Attorney,17,∏,Nicolas D’Amelio University of St. Thoma,Attorney,16,∆,,,,,,,,,,,,,,,,,"Houston, Texas Regional Tournament",University of St. Thomas,"Houston, Texas","February 08, 2020","February 09, 2020",regionals,2020,James Boyce,Steven Haspel,6th place after round 3: 4 Wins,Opening coin flip: Tails - Lower # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
4,1063,Δ,15,1287,Win,7,0,1,7.0,21.0,89.0,38,9,University of St. Thomas (TX) A 8/15/2019,University of St. Thomas (TX) A 8/15/2019,False,False,False,False,,Nicolas D’Amelio University of St. Thoma,Attorney,17,∏,Nicolas D’Amelio University of St. Thoma,Attorney,16,∆,,,,,,,,,,,,,,,,,"Houston, Texas Regional Tournament",University of St. Thomas,"Houston, Texas","February 08, 2020","February 09, 2020",regionals,2020,James Boyce,Steven Haspel,6th place after round 3: 4 Wins,Opening coin flip: Tails - Lower # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
1,1063,Π,-6,1293,Loss,1,0,7,1.0,24.0,93.0,-135,16,Tulane University A 8/16/2019,Tulane University A 8/16/2019,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,"Houston, Texas Regional Tournament",University of St. Thomas,"Houston, Texas","February 08, 2020","February 09, 2020",regionals,2020,James Boyce,Steven Haspel,6th place after round 3: 4 Wins,Opening coin flip: Tails - Lower # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
1,1063,Π,-17,1293,Loss,1,0,7,1.0,24.0,93.0,-135,16,Tulane University A 8/16/2019,Tulane University A 8/16/2019,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,"Houston, Texas Regional Tournament",University of St. Thomas,"Houston, Texas","February 08, 2020","February 09, 2020",regionals,2020,James Boyce,Steven Haspel,6th place after round 3: 4 Wins,Opening coin flip: Tails - Lower # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
2,1248,Δ,-1,1293,Loss,1,0,7,1.0,24.0,93.0,-135,16,Tulane University A 8/16/2019,Tulane University A 8/16/2019,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,"Houston, Texas Regional Tournament",University of St. Thomas,"Houston, Texas","February 08, 2020","February 09, 2020",regionals,2020,James Boyce,Steven Haspel,6th place after round 3: 4 Wins,Opening coin flip: Tails - Lower # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
2,1248,Δ,2,1293,Win,1,0,7,1.0,24.0,93.0,-135,16,Tulane University A 8/16/2019,Tulane University A 8/16/2019,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,"Houston, Texas Regional Tournament",University of St. Thomas,"Houston, Texas","February 08, 2020","February 09, 2020",regionals,2020,James Boyce,Steven Haspel,6th place after round 3: 4 Wins,Opening coin flip: Tails - Lower # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
3,1376,Π,-18,1293,Loss,1,0,7,1.0,24.0,93.0,-135,16,Tulane University A 8/16/2019,Tulane University A 8/16/2019,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,"Houston, Texas Regional Tournament",University of St. Thomas,"Houston, Texas","February 08, 2020","February 09, 2020",regionals,2020,James Boyce,Steven Haspel,6th place after round 3: 4 Wins,Opening coin flip: Tails - Lower # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
3,1376,Π,-30,1293,Loss,1,0,7,1.0,24.0,93.0,-135,16,Tulane University A 8/16/2019,Tulane University A 8/16/2019,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,"Houston, Texas Regional Tournament",University of St. Thomas,"Houston, Texas","February 08, 2020","February 09, 2020",regionals,2020,James Boyce,Steven Haspel,6th place after round 3: 4 Wins,Opening coin flip: Tails - Lower # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
4,1197,Δ,-24,1293,Loss,1,0,7,1.0,24.0,93.0,-135,16,Tulane University A 8/16/2019,Tulane University A 8/16/2019,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,"Houston, Texas Regional Tournament",University of St. Thomas,"Houston, Texas","February 08, 2020","February 09, 2020",regionals,2020,James Boyce,Steven Haspel,6th place after round 3: 4 Wins,Opening coin flip: Tails - Lower # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
4,1197,Δ,-41,1293,Loss,1,0,7,1.0,24.0,93.0,-135,16,Tulane University A 8/16/2019,Tulane University A 8/16/2019,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,"Houston, Texas Regional Tournament",University of St. Thomas,"Houston, Texas","February 08, 2020","February 09, 2020",regionals,2020,James Boyce,Steven Haspel,6th place after round 3: 4 Wins,Opening coin flip: Tails - Lower # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
1,1132,Δ,-1,1376,Loss,4,1,3,4.5,15.5,69.5,48,1,Rice University A 9/3/2019,Rice University A 9/3/2019,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,"Houston, Texas Regional Tournament",University of St. Thomas,"Houston, Texas","February 08, 2020","February 09, 2020",regionals,2020,James Boyce,Steven Haspel,6th place after round 3: 4 Wins,Opening coin flip: Tails - Lower # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
1,1132,Δ,0,1376,Tie,4,1,3,4.5,15.5,69.5,48,1,Rice University A 9/3/2019,Rice University A 9/3/2019,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,"Houston, Texas Regional Tournament",University of St. Thomas,"Houston, Texas","February 08, 2020","February 09, 2020",regionals,2020,James Boyce,Steven Haspel,6th place after round 3: 4 Wins,Opening coin flip: Tails - Lower # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
2,1287,Π,-2,1376,Loss,4,1,3,4.5,15.5,69.5,48,1,Rice University A 9/3/2019,Rice University A 9/3/2019,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,"Houston, Texas Regional Tournament",University of St. Thomas,"Houston, Texas","February 08, 2020","February 09, 2020",regionals,2020,James Boyce,Steven Haspel,6th place after round 3: 4 Wins,Opening coin flip: Tails - Lower # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
2,1287,Π,-5,1376,Loss,4,1,3,4.5,15.5,69.5,48,1,Rice University A 9/3/2019,Rice University A 9/3/2019,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,"Houston, Texas Regional Tournament",University of St. Thomas,"Houston, Texas","February 08, 2020","February 09, 2020",regionals,2020,James Boyce,Steven Haspel,6th place after round 3: 4 Wins,Opening coin flip: Tails - Lower # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
3,1293,Δ,18,1376,Win,4,1,3,4.5,15.5,69.5,48,1,Rice University A 9/3/2019,Rice University A 9/3/2019,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,"Houston, Texas Regional Tournament",University of St. Thomas,"Houston, Texas","February 08, 2020","February 09, 2020",regionals,2020,James Boyce,Steven Haspel,6th place after round 3: 4 Wins,Opening coin flip: Tails - Lower # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
3,1293,Δ,30,1376,Win,4,1,3,4.5,15.5,69.5,48,1,Rice University A 9/3/2019,Rice University A 9/3/2019,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,"Houston, Texas Regional Tournament",University of St. Thomas,"Houston, Texas","February 08, 2020","February 09, 2020",regionals,2020,James Boyce,Steven Haspel,6th place after round 3: 4 Wins,Opening coin flip: Tails - Lower # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
4,1254,Π,4,1376,Win,4,1,3,4.5,15.5,69.5,48,1,Rice University A 9/3/2019,Rice University A 9/3/2019,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,"Houston, Texas Regional Tournament",University of St. Thomas,"Houston, Texas","February 08, 2020","February 09, 2020",regionals,2020,James Boyce,Steven Haspel,6th place after round 3: 4 Wins,Opening coin flip: Tails - Lower # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
4,1254,Π,4,1376,Win,4,1,3,4.5,15.5,69.5,48,1,Rice University A 9/3/2019,Rice University A 9/3/2019,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,"Houston, Texas Regional Tournament",University of St. Thomas,"Houston, Texas","February 08, 2020","February 09, 2020",regionals,2020,James Boyce,Steven Haspel,6th place after round 3: 4 Wins,Opening coin flip: Tails - Lower # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
1,1247,Δ,-5,1637,Loss,2,0,6,2.0,19.0,68.0,-37,6,Tulane University B 10/12/2019,Tulane University B 10/12/2019,False,False,False,False,,Ankur Khanna Tulane Universit,Attorney,19,∏,,,,,,,,,,,,,,,,,,,,,"Houston, Texas Regional Tournament",University of St. Thomas,"Houston, Texas","February 08, 2020","February 09, 2020",regionals,2020,James Boyce,Steven Haspel,6th place after round 3: 4 Wins,Opening coin flip: Tails - Lower # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
1,1247,Δ,-26,1637,Loss,2,0,6,2.0,19.0,68.0,-37,6,Tulane University B 10/12/2019,Tulane University B 10/12/2019,False,False,False,False,,Ankur Khanna Tulane Universit,Attorney,19,∏,,,,,,,,,,,,,,,,,,,,,"Houston, Texas Regional Tournament",University of St. Thomas,"Houston, Texas","February 08, 2020","February 09, 2020",regionals,2020,James Boyce,Steven Haspel,6th place after round 3: 4 Wins,Opening coin flip: Tails - Lower # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
2,1062,Π,-1,1637,Loss,2,0,6,2.0,19.0,68.0,-37,6,Tulane University B 10/12/2019,Tulane University B 10/12/2019,False,False,False,False,,Ankur Khanna Tulane Universit,Attorney,19,∏,,,,,,,,,,,,,,,,,,,,,"Houston, Texas Regional Tournament",University of St. Thomas,"Houston, Texas","February 08, 2020","February 09, 2020",regionals,2020,James Boyce,Steven Haspel,6th place after round 3: 4 Wins,Opening coin flip: Tails - Lower # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
2,1062,Π,-7,1637,Loss,2,0,6,2.0,19.0,68.0,-37,6,Tulane University B 10/12/2019,Tulane University B 10/12/2019,False,False,False,False,,Ankur Khanna Tulane Universit,Attorney,19,∏,,,,,,,,,,,,,,,,,,,,,"Houston, Texas Regional Tournament",University of St. Thomas,"Houston, Texas","February 08, 2020","February 09, 2020",regionals,2020,James Boyce,Steven Haspel,6th place after round 3: 4 Wins,Opening coin flip: Tails - Lower # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
3,1668,Δ,8,1637,Win,2,0,6,2.0,19.0,68.0,-37,6,Tulane University B 10/12/2019,Tulane University B 10/12/2019,False,False,False,False,,Ankur Khanna Tulane Universit,Attorney,19,∏,,,,,,,,,,,,,,,,,,,,,"Houston, Texas Regional Tournament",University of St. Thomas,"Houston, Texas","February 08, 2020","February 09, 2020",regionals,2020,James Boyce,Steven Haspel,6th place after round 3: 4 Wins,Opening coin flip: Tails - Lower # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
3,1668,Δ,10,1637,Win,2,0,6,2.0,19.0,68.0,-37,6,Tulane University B 10/12/2019,Tulane University B 10/12/2019,False,False,False,False,,Ankur Khanna Tulane Universit,Attorney,19,∏,,,,,,,,,,,,,,,,,,,,,"Houston, Texas Regional Tournament",University of St. Thomas,"Houston, Texas","February 08, 2020","February 09, 2020",regionals,2020,James Boyce,Steven Haspel,6th place after round 3: 4 Wins,Opening coin flip: Tails - Lower # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
4,1132,Π,-5,1637,Loss,2,0,6,2.0,19.0,68.0,-37,6,Tulane University B 10/12/2019,Tulane University B 10/12/2019,False,False,False,False,,Ankur Khanna Tulane Universit,Attorney,19,∏,,,,,,,,,,,,,,,,,,,,,"Houston, Texas Regional Tournament",University of St. Thomas,"Houston, Texas","February 08, 2020","February 09, 2020",regionals,2020,James Boyce,Steven Haspel,6th place after round 3: 4 Wins,Opening coin flip: Tails - Lower # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
