RoundNum,OppNum,Side,PD,TeamNum,Ballot_Result,TotalWins,TotalTies,TotalLosses,TotalBallots,TotalCS,TotalOCS,TotalPD,Rank,TeamName,OppName,EarnedBid,EarnedHonorableMention,WonSPAMTA,SPAMTAHonorableMention,SPAMTARanks,Student0,Role0,Ranks0,Side0,Student1,Role1,Ranks1,Side1,Student2,Role2,Ranks2,Side2,Student3,Role3,Ranks3,Side3,Student4,Role4,Ranks4,Side4,name,host,location,start_date,end_date,level,year,amta_rep_0,amta_rep_1,tab_note_0,tab_note_1,tab_note_2
2,1694,Δ,-6,1443,Loss,5,0,3,5.0,19.0,66.5,-2,6,Southern Methodist University B,Southern Methodist University B,False,False,False,False,,Deana Kajmakovic Southern Methodist Universit,Attorney,20,∆,,,,,,,,,,,,,,,,,"Colorado Springs, Colorado Regional Tournament",Colorado College and the U.S. Air Force,Terry Harris Judicial Building,"February 21, 2020","February 23, 2020",regionals,2020,Adam Detsky,Kevin Solove,6th place after round 3: 4 Wins,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
2,1694,Δ,-3,1443,Loss,5,0,3,5.0,19.0,66.5,-2,6,Southern Methodist University B,Southern Methodist University B,False,False,False,False,,Deana Kajmakovic Southern Methodist Universit,Attorney,20,∆,,,,,,,,,,,,,,,,,"Colorado Springs, Colorado Regional Tournament",Colorado College and the U.S. Air Force,Terry Harris Judicial Building,"February 21, 2020","February 23, 2020",regionals,2020,Adam Detsky,Kevin Solove,6th place after round 3: 4 Wins,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
3,1613,Δ,3,1443,Win,5,0,3,5.0,19.0,66.5,-2,6,Southern Methodist University B,Southern Methodist University B,False,False,False,False,,Deana Kajmakovic Southern Methodist Universit,Attorney,20,∆,,,,,,,,,,,,,,,,,"Colorado Springs, Colorado Regional Tournament",Colorado College and the U.S. Air Force,Terry Harris Judicial Building,"February 21, 2020","February 23, 2020",regionals,2020,Adam Detsky,Kevin Solove,6th place after round 3: 4 Wins,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
3,1613,Δ,2,1443,Win,5,0,3,5.0,19.0,66.5,-2,6,Southern Methodist University B,Southern Methodist University B,False,False,False,False,,Deana Kajmakovic Southern Methodist Universit,Attorney,20,∆,,,,,,,,,,,,,,,,,"Colorado Springs, Colorado Regional Tournament",Colorado College and the U.S. Air Force,Terry Harris Judicial Building,"February 21, 2020","February 23, 2020",regionals,2020,Adam Detsky,Kevin Solove,6th place after round 3: 4 Wins,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
4,1072,Π,5,1443,Win,5,0,3,5.0,19.0,66.5,-2,6,Southern Methodist University B,Southern Methodist University B,False,False,False,False,,Deana Kajmakovic Southern Methodist Universit,Attorney,20,∆,,,,,,,,,,,,,,,,,"Colorado Springs, Colorado Regional Tournament",Colorado College and the U.S. Air Force,Terry Harris Judicial Building,"February 21, 2020","February 23, 2020",regionals,2020,Adam Detsky,Kevin Solove,6th place after round 3: 4 Wins,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
4,1072,Π,-11,1443,Loss,5,0,3,5.0,19.0,66.5,-2,6,Southern Methodist University B,Southern Methodist University B,False,False,False,False,,Deana Kajmakovic Southern Methodist Universit,Attorney,20,∆,,,,,,,,,,,,,,,,,"Colorado Springs, Colorado Regional Tournament",Colorado College and the U.S. Air Force,Terry Harris Judicial Building,"February 21, 2020","February 23, 2020",regionals,2020,Adam Detsky,Kevin Solove,6th place after round 3: 4 Wins,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
1,1232,Δ,-18,1596,Loss,4,0,4,4.0,17.0,65.5,-55,3,"University of Colorado, Colorado Springs A 9/27/2019","University of Colorado, Colorado Springs A 9/27/2019",False,False,False,False,,,,,,,,,,,,,,,,,,,,,,"Colorado Springs, Colorado Regional Tournament",Colorado College and the U.S. Air Force,Terry Harris Judicial Building,"February 21, 2020","February 23, 2020",regionals,2020,Adam Detsky,Kevin Solove,6th place after round 3: 4 Wins,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
1,1232,Δ,-29,1596,Loss,4,0,4,4.0,17.0,65.5,-55,3,"University of Colorado, Colorado Springs A 9/27/2019","University of Colorado, Colorado Springs A 9/27/2019",False,False,False,False,,,,,,,,,,,,,,,,,,,,,,"Colorado Springs, Colorado Regional Tournament",Colorado College and the U.S. Air Force,Terry Harris Judicial Building,"February 21, 2020","February 23, 2020",regionals,2020,Adam Detsky,Kevin Solove,6th place after round 3: 4 Wins,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
2,1920,Π,5,1596,Win,4,0,4,4.0,17.0,65.5,-55,3,"University of Colorado, Colorado Springs A 9/27/2019","University of Colorado, Colorado Springs A 9/27/2019",False,False,False,False,,,,,,,,,,,,,,,,,,,,,,"Colorado Springs, Colorado Regional Tournament",Colorado College and the U.S. Air Force,Terry Harris Judicial Building,"February 21, 2020","February 23, 2020",regionals,2020,Adam Detsky,Kevin Solove,6th place after round 3: 4 Wins,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
2,1920,Π,3,1596,Win,4,0,4,4.0,17.0,65.5,-55,3,"University of Colorado, Colorado Springs A 9/27/2019","University of Colorado, Colorado Springs A 9/27/2019",False,False,False,False,,,,,,,,,,,,,,,,,,,,,,"Colorado Springs, Colorado Regional Tournament",Colorado College and the U.S. Air Force,Terry Harris Judicial Building,"February 21, 2020","February 23, 2020",regionals,2020,Adam Detsky,Kevin Solove,6th place after round 3: 4 Wins,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
3,1614,Π,-13,1596,Loss,4,0,4,4.0,17.0,65.5,-55,3,"University of Colorado, Colorado Springs A 9/27/2019","University of Colorado, Colorado Springs A 9/27/2019",False,False,False,False,,,,,,,,,,,,,,,,,,,,,,"Colorado Springs, Colorado Regional Tournament",Colorado College and the U.S. Air Force,Terry Harris Judicial Building,"February 21, 2020","February 23, 2020",regionals,2020,Adam Detsky,Kevin Solove,6th place after round 3: 4 Wins,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
3,1614,Π,-10,1596,Loss,4,0,4,4.0,17.0,65.5,-55,3,"University of Colorado, Colorado Springs A 9/27/2019","University of Colorado, Colorado Springs A 9/27/2019",False,False,False,False,,,,,,,,,,,,,,,,,,,,,,"Colorado Springs, Colorado Regional Tournament",Colorado College and the U.S. Air Force,Terry Harris Judicial Building,"February 21, 2020","February 23, 2020",regionals,2020,Adam Detsky,Kevin Solove,6th place after round 3: 4 Wins,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
4,1708,Δ,1,1596,Win,4,0,4,4.0,17.0,65.5,-55,3,"University of Colorado, Colorado Springs A 9/27/2019","University of Colorado, Colorado Springs A 9/27/2019",False,False,False,False,,,,,,,,,,,,,,,,,,,,,,"Colorado Springs, Colorado Regional Tournament",Colorado College and the U.S. Air Force,Terry Harris Judicial Building,"February 21, 2020","February 23, 2020",regionals,2020,Adam Detsky,Kevin Solove,6th place after round 3: 4 Wins,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
4,1708,Δ,6,1596,Win,4,0,4,4.0,17.0,65.5,-55,3,"University of Colorado, Colorado Springs A 9/27/2019","University of Colorado, Colorado Springs A 9/27/2019",False,False,False,False,,,,,,,,,,,,,,,,,,,,,,"Colorado Springs, Colorado Regional Tournament",Colorado College and the U.S. Air Force,Terry Harris Judicial Building,"February 21, 2020","February 23, 2020",regionals,2020,Adam Detsky,Kevin Solove,6th place after round 3: 4 Wins,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
1,1920,Δ,15,1613,Win,5,0,3,5.0,17.0,67.5,28,2,University of Denver A 10/9/2019,University of Denver A 10/9/2019,False,False,False,False,,Cory Vandenberg University of Denve,Witness,18,∆,,,,,,,,,,,,,,,,,"Colorado Springs, Colorado Regional Tournament",Colorado College and the U.S. Air Force,Terry Harris Judicial Building,"February 21, 2020","February 23, 2020",regionals,2020,Adam Detsky,Kevin Solove,6th place after round 3: 4 Wins,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
1,1920,Δ,19,1613,Win,5,0,3,5.0,17.0,67.5,28,2,University of Denver A 10/9/2019,University of Denver A 10/9/2019,False,False,False,False,,Cory Vandenberg University of Denve,Witness,18,∆,,,,,,,,,,,,,,,,,"Colorado Springs, Colorado Regional Tournament",Colorado College and the U.S. Air Force,Terry Harris Judicial Building,"February 21, 2020","February 23, 2020",regionals,2020,Adam Detsky,Kevin Solove,6th place after round 3: 4 Wins,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
2,1073,Π,1,1613,Win,5,0,3,5.0,17.0,67.5,28,2,University of Denver A 10/9/2019,University of Denver A 10/9/2019,False,False,False,False,,Cory Vandenberg University of Denve,Witness,18,∆,,,,,,,,,,,,,,,,,"Colorado Springs, Colorado Regional Tournament",Colorado College and the U.S. Air Force,Terry Harris Judicial Building,"February 21, 2020","February 23, 2020",regionals,2020,Adam Detsky,Kevin Solove,6th place after round 3: 4 Wins,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
2,1073,Π,-6,1613,Loss,5,0,3,5.0,17.0,67.5,28,2,University of Denver A 10/9/2019,University of Denver A 10/9/2019,False,False,False,False,,Cory Vandenberg University of Denve,Witness,18,∆,,,,,,,,,,,,,,,,,"Colorado Springs, Colorado Regional Tournament",Colorado College and the U.S. Air Force,Terry Harris Judicial Building,"February 21, 2020","February 23, 2020",regionals,2020,Adam Detsky,Kevin Solove,6th place after round 3: 4 Wins,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
3,1443,Π,-3,1613,Loss,5,0,3,5.0,17.0,67.5,28,2,University of Denver A 10/9/2019,University of Denver A 10/9/2019,False,False,False,False,,Cory Vandenberg University of Denve,Witness,18,∆,,,,,,,,,,,,,,,,,"Colorado Springs, Colorado Regional Tournament",Colorado College and the U.S. Air Force,Terry Harris Judicial Building,"February 21, 2020","February 23, 2020",regionals,2020,Adam Detsky,Kevin Solove,6th place after round 3: 4 Wins,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
3,1443,Π,-2,1613,Loss,5,0,3,5.0,17.0,67.5,28,2,University of Denver A 10/9/2019,University of Denver A 10/9/2019,False,False,False,False,,Cory Vandenberg University of Denve,Witness,18,∆,,,,,,,,,,,,,,,,,"Colorado Springs, Colorado Regional Tournament",Colorado College and the U.S. Air Force,Terry Harris Judicial Building,"February 21, 2020","February 23, 2020",regionals,2020,Adam Detsky,Kevin Solove,6th place after round 3: 4 Wins,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
4,1707,Δ,2,1613,Win,5,0,3,5.0,17.0,67.5,28,2,University of Denver A 10/9/2019,University of Denver A 10/9/2019,False,False,False,False,,Cory Vandenberg University of Denve,Witness,18,∆,,,,,,,,,,,,,,,,,"Colorado Springs, Colorado Regional Tournament",Colorado College and the U.S. Air Force,Terry Harris Judicial Building,"February 21, 2020","February 23, 2020",regionals,2020,Adam Detsky,Kevin Solove,6th place after round 3: 4 Wins,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
4,1707,Δ,2,1613,Win,5,0,3,5.0,17.0,67.5,28,2,University of Denver A 10/9/2019,University of Denver A 10/9/2019,False,False,False,False,,Cory Vandenberg University of Denve,Witness,18,∆,,,,,,,,,,,,,,,,,"Colorado Springs, Colorado Regional Tournament",Colorado College and the U.S. Air Force,Terry Harris Judicial Building,"February 21, 2020","February 23, 2020",regionals,2020,Adam Detsky,Kevin Solove,6th place after round 3: 4 Wins,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
1,1696,Δ,10,1614,Win,4,0,4,4.0,15.5,61.0,17,7,University of Denver B,University of Denver B,False,False,False,True,28,,,,,,,,,,,,,,,,,,,,,"Colorado Springs, Colorado Regional Tournament",Colorado College and the U.S. Air Force,Terry Harris Judicial Building,"February 21, 2020","February 23, 2020",regionals,2020,Adam Detsky,Kevin Solove,6th place after round 3: 4 Wins,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
1,1696,Δ,12,1614,Win,4,0,4,4.0,15.5,61.0,17,7,University of Denver B,University of Denver B,False,False,False,True,28,,,,,,,,,,,,,,,,,,,,,"Colorado Springs, Colorado Regional Tournament",Colorado College and the U.S. Air Force,Terry Harris Judicial Building,"February 21, 2020","February 23, 2020",regionals,2020,Adam Detsky,Kevin Solove,6th place after round 3: 4 Wins,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
2,1072,Π,-7,1614,Loss,4,0,4,4.0,15.5,61.0,17,7,University of Denver B,University of Denver B,False,False,False,True,28,,,,,,,,,,,,,,,,,,,,,"Colorado Springs, Colorado Regional Tournament",Colorado College and the U.S. Air Force,Terry Harris Judicial Building,"February 21, 2020","February 23, 2020",regionals,2020,Adam Detsky,Kevin Solove,6th place after round 3: 4 Wins,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
2,1072,Π,-12,1614,Loss,4,0,4,4.0,15.5,61.0,17,7,University of Denver B,University of Denver B,False,False,False,True,28,,,,,,,,,,,,,,,,,,,,,"Colorado Springs, Colorado Regional Tournament",Colorado College and the U.S. Air Force,Terry Harris Judicial Building,"February 21, 2020","February 23, 2020",regionals,2020,Adam Detsky,Kevin Solove,6th place after round 3: 4 Wins,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
3,1596,Δ,13,1614,Win,4,0,4,4.0,15.5,61.0,17,7,University of Denver B,University of Denver B,False,False,False,True,28,,,,,,,,,,,,,,,,,,,,,"Colorado Springs, Colorado Regional Tournament",Colorado College and the U.S. Air Force,Terry Harris Judicial Building,"February 21, 2020","February 23, 2020",regionals,2020,Adam Detsky,Kevin Solove,6th place after round 3: 4 Wins,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
3,1596,Δ,10,1614,Win,4,0,4,4.0,15.5,61.0,17,7,University of Denver B,University of Denver B,False,False,False,True,28,,,,,,,,,,,,,,,,,,,,,"Colorado Springs, Colorado Regional Tournament",Colorado College and the U.S. Air Force,Terry Harris Judicial Building,"February 21, 2020","February 23, 2020",regionals,2020,Adam Detsky,Kevin Solove,6th place after round 3: 4 Wins,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
4,1211,Π,-2,1614,Loss,4,0,4,4.0,15.5,61.0,17,7,University of Denver B,University of Denver B,False,False,False,True,28,,,,,,,,,,,,,,,,,,,,,"Colorado Springs, Colorado Regional Tournament",Colorado College and the U.S. Air Force,Terry Harris Judicial Building,"February 21, 2020","February 23, 2020",regionals,2020,Adam Detsky,Kevin Solove,6th place after round 3: 4 Wins,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
4,1211,Π,-7,1614,Loss,4,0,4,4.0,15.5,61.0,17,7,University of Denver B,University of Denver B,False,False,False,True,28,,,,,,,,,,,,,,,,,,,,,"Colorado Springs, Colorado Regional Tournament",Colorado College and the U.S. Air Force,Terry Harris Judicial Building,"February 21, 2020","February 23, 2020",regionals,2020,Adam Detsky,Kevin Solove,6th place after round 3: 4 Wins,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
1,1211,Π,-30,1669,Loss,1,0,7,1.0,15.0,60.0,-115,16,Colorado Mesa University A 10/15/2019,Colorado Mesa University A 10/15/2019,False,False,False,False,,Casey Smith Colorado Mesa Universit,Attorney,18,∆,,,,,,,,,,,,,,,,,"Colorado Springs, Colorado Regional Tournament",Colorado College and the U.S. Air Force,Terry Harris Judicial Building,"February 21, 2020","February 23, 2020",regionals,2020,Adam Detsky,Kevin Solove,6th place after round 3: 4 Wins,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
1,1211,Π,-29,1669,Loss,1,0,7,1.0,15.0,60.0,-115,16,Colorado Mesa University A 10/15/2019,Colorado Mesa University A 10/15/2019,False,False,False,False,,Casey Smith Colorado Mesa Universit,Attorney,18,∆,,,,,,,,,,,,,,,,,"Colorado Springs, Colorado Regional Tournament",Colorado College and the U.S. Air Force,Terry Harris Judicial Building,"February 21, 2020","February 23, 2020",regionals,2020,Adam Detsky,Kevin Solove,6th place after round 3: 4 Wins,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
2,1723,Δ,-8,1669,Loss,1,0,7,1.0,15.0,60.0,-115,16,Colorado Mesa University A 10/15/2019,Colorado Mesa University A 10/15/2019,False,False,False,False,,Casey Smith Colorado Mesa Universit,Attorney,18,∆,,,,,,,,,,,,,,,,,"Colorado Springs, Colorado Regional Tournament",Colorado College and the U.S. Air Force,Terry Harris Judicial Building,"February 21, 2020","February 23, 2020",regionals,2020,Adam Detsky,Kevin Solove,6th place after round 3: 4 Wins,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
2,1723,Δ,-15,1669,Loss,1,0,7,1.0,15.0,60.0,-115,16,Colorado Mesa University A 10/15/2019,Colorado Mesa University A 10/15/2019,False,False,False,False,,Casey Smith Colorado Mesa Universit,Attorney,18,∆,,,,,,,,,,,,,,,,,"Colorado Springs, Colorado Regional Tournament",Colorado College and the U.S. Air Force,Terry Harris Judicial Building,"February 21, 2020","February 23, 2020",regionals,2020,Adam Detsky,Kevin Solove,6th place after round 3: 4 Wins,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
3,1920,Π,-18,1669,Loss,1,0,7,1.0,15.0,60.0,-115,16,Colorado Mesa University A 10/15/2019,Colorado Mesa University A 10/15/2019,False,False,False,False,,Casey Smith Colorado Mesa Universit,Attorney,18,∆,,,,,,,,,,,,,,,,,"Colorado Springs, Colorado Regional Tournament",Colorado College and the U.S. Air Force,Terry Harris Judicial Building,"February 21, 2020","February 23, 2020",regionals,2020,Adam Detsky,Kevin Solove,6th place after round 3: 4 Wins,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
3,1920,Π,-6,1669,Loss,1,0,7,1.0,15.0,60.0,-115,16,Colorado Mesa University A 10/15/2019,Colorado Mesa University A 10/15/2019,False,False,False,False,,Casey Smith Colorado Mesa Universit,Attorney,18,∆,,,,,,,,,,,,,,,,,"Colorado Springs, Colorado Regional Tournament",Colorado College and the U.S. Air Force,Terry Harris Judicial Building,"February 21, 2020","February 23, 2020",regionals,2020,Adam Detsky,Kevin Solove,6th place after round 3: 4 Wins,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
4,1020,Δ,-11,1669,Loss,1,0,7,1.0,15.0,60.0,-115,16,Colorado Mesa University A 10/15/2019,Colorado Mesa University A 10/15/2019,False,False,False,False,,Casey Smith Colorado Mesa Universit,Attorney,18,∆,,,,,,,,,,,,,,,,,"Colorado Springs, Colorado Regional Tournament",Colorado College and the U.S. Air Force,Terry Harris Judicial Building,"February 21, 2020","February 23, 2020",regionals,2020,Adam Detsky,Kevin Solove,6th place after round 3: 4 Wins,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
4,1020,Δ,2,1669,Win,1,0,7,1.0,15.0,60.0,-115,16,Colorado Mesa University A 10/15/2019,Colorado Mesa University A 10/15/2019,False,False,False,False,,Casey Smith Colorado Mesa Universit,Attorney,18,∆,,,,,,,,,,,,,,,,,"Colorado Springs, Colorado Regional Tournament",Colorado College and the U.S. Air Force,Terry Harris Judicial Building,"February 21, 2020","February 23, 2020",regionals,2020,Adam Detsky,Kevin Solove,6th place after round 3: 4 Wins,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
1,1708,Δ,13,1694,Win,7,0,1,7.0,20.0,69.5,50,1,University of Colorado A 10/15/2019,University of Colorado A 10/15/2019,False,False,False,False,,"Hannah Pouge, Boulde",Witness,18,∆,"Ruja Parikh, Boulde",Attorney,17,∏,,,,,,,,,,,,,"Colorado Springs, Colorado Regional Tournament",Colorado College and the U.S. Air Force,Terry Harris Judicial Building,"February 21, 2020","February 23, 2020",regionals,2020,Adam Detsky,Kevin Solove,6th place after round 3: 4 Wins,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
1,1708,Δ,9,1694,Win,7,0,1,7.0,20.0,69.5,50,1,University of Colorado A 10/15/2019,University of Colorado A 10/15/2019,False,False,False,False,,"Hannah Pouge, Boulde",Witness,18,∆,"Ruja Parikh, Boulde",Attorney,17,∏,,,,,,,,,,,,,"Colorado Springs, Colorado Regional Tournament",Colorado College and the U.S. Air Force,Terry Harris Judicial Building,"February 21, 2020","February 23, 2020",regionals,2020,Adam Detsky,Kevin Solove,6th place after round 3: 4 Wins,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
2,1443,Π,6,1694,Win,7,0,1,7.0,20.0,69.5,50,1,University of Colorado A 10/15/2019,University of Colorado A 10/15/2019,False,False,False,False,,"Hannah Pouge, Boulde",Witness,18,∆,"Ruja Parikh, Boulde",Attorney,17,∏,,,,,,,,,,,,,"Colorado Springs, Colorado Regional Tournament",Colorado College and the U.S. Air Force,Terry Harris Judicial Building,"February 21, 2020","February 23, 2020",regionals,2020,Adam Detsky,Kevin Solove,6th place after round 3: 4 Wins,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
2,1443,Π,3,1694,Win,7,0,1,7.0,20.0,69.5,50,1,University of Colorado A 10/15/2019,University of Colorado A 10/15/2019,False,False,False,False,,"Hannah Pouge, Boulde",Witness,18,∆,"Ruja Parikh, Boulde",Attorney,17,∏,,,,,,,,,,,,,"Colorado Springs, Colorado Regional Tournament",Colorado College and the U.S. Air Force,Terry Harris Judicial Building,"February 21, 2020","February 23, 2020",regionals,2020,Adam Detsky,Kevin Solove,6th place after round 3: 4 Wins,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
3,1232,Π,2,1694,Win,7,0,1,7.0,20.0,69.5,50,1,University of Colorado A 10/15/2019,University of Colorado A 10/15/2019,False,False,False,False,,"Hannah Pouge, Boulde",Witness,18,∆,"Ruja Parikh, Boulde",Attorney,17,∏,,,,,,,,,,,,,"Colorado Springs, Colorado Regional Tournament",Colorado College and the U.S. Air Force,Terry Harris Judicial Building,"February 21, 2020","February 23, 2020",regionals,2020,Adam Detsky,Kevin Solove,6th place after round 3: 4 Wins,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
3,1232,Π,-6,1694,Loss,7,0,1,7.0,20.0,69.5,50,1,University of Colorado A 10/15/2019,University of Colorado A 10/15/2019,False,False,False,False,,"Hannah Pouge, Boulde",Witness,18,∆,"Ruja Parikh, Boulde",Attorney,17,∏,,,,,,,,,,,,,"Colorado Springs, Colorado Regional Tournament",Colorado College and the U.S. Air Force,Terry Harris Judicial Building,"February 21, 2020","February 23, 2020",regionals,2020,Adam Detsky,Kevin Solove,6th place after round 3: 4 Wins,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
4,1723,Δ,1,1694,Win,7,0,1,7.0,20.0,69.5,50,1,University of Colorado A 10/15/2019,University of Colorado A 10/15/2019,False,False,False,False,,"Hannah Pouge, Boulde",Witness,18,∆,"Ruja Parikh, Boulde",Attorney,17,∏,,,,,,,,,,,,,"Colorado Springs, Colorado Regional Tournament",Colorado College and the U.S. Air Force,Terry Harris Judicial Building,"February 21, 2020","February 23, 2020",regionals,2020,Adam Detsky,Kevin Solove,6th place after round 3: 4 Wins,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
4,1723,Δ,22,1694,Win,7,0,1,7.0,20.0,69.5,50,1,University of Colorado A 10/15/2019,University of Colorado A 10/15/2019,False,False,False,False,,"Hannah Pouge, Boulde",Witness,18,∆,"Ruja Parikh, Boulde",Attorney,17,∏,,,,,,,,,,,,,"Colorado Springs, Colorado Regional Tournament",Colorado College and the U.S. Air Force,Terry Harris Judicial Building,"February 21, 2020","February 23, 2020",regionals,2020,Adam Detsky,Kevin Solove,6th place after round 3: 4 Wins,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
1,1614,Π,-10,1696,Loss,0,0,8,0.0,13.5,60.0,-57,12,University of Colorado C,University of Colorado C,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,"Colorado Springs, Colorado Regional Tournament",Colorado College and the U.S. Air Force,Terry Harris Judicial Building,"February 21, 2020","February 23, 2020",regionals,2020,Adam Detsky,Kevin Solove,6th place after round 3: 4 Wins,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
1,1614,Π,-12,1696,Loss,0,0,8,0.0,13.5,60.0,-57,12,University of Colorado C,University of Colorado C,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,"Colorado Springs, Colorado Regional Tournament",Colorado College and the U.S. Air Force,Terry Harris Judicial Building,"February 21, 2020","February 23, 2020",regionals,2020,Adam Detsky,Kevin Solove,6th place after round 3: 4 Wins,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
2,1212,Δ,-8,1696,Loss,0,0,8,0.0,13.5,60.0,-57,12,University of Colorado C,University of Colorado C,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,"Colorado Springs, Colorado Regional Tournament",Colorado College and the U.S. Air Force,Terry Harris Judicial Building,"February 21, 2020","February 23, 2020",regionals,2020,Adam Detsky,Kevin Solove,6th place after round 3: 4 Wins,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
2,1212,Δ,-7,1696,Loss,0,0,8,0.0,13.5,60.0,-57,12,University of Colorado C,University of Colorado C,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,"Colorado Springs, Colorado Regional Tournament",Colorado College and the U.S. Air Force,Terry Harris Judicial Building,"February 21, 2020","February 23, 2020",regionals,2020,Adam Detsky,Kevin Solove,6th place after round 3: 4 Wins,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
3,1708,Π,-9,1696,Loss,0,0,8,0.0,13.5,60.0,-57,12,University of Colorado C,University of Colorado C,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,"Colorado Springs, Colorado Regional Tournament",Colorado College and the U.S. Air Force,Terry Harris Judicial Building,"February 21, 2020","February 23, 2020",regionals,2020,Adam Detsky,Kevin Solove,6th place after round 3: 4 Wins,Opening coin flip: Heads - Higher # = Better Rank,Round 3 coin flip: Tails - Left Side is Defense
